frame_idx,arousal
1,0.092507
2,0.092507
3,0.092507
4,0.092507
5,0.092507
6,0.092507
7,0.092507
8,0.092507
9,0.092507
10,0.099231
11,0.121254
12,0.114505
13,0.080514
14,0.080375
15,0.077456
16,0.069039
17,0.069001
18,0.069001
19,0.069001
20,0.069001
21,0.069001
22,0.069001
23,0.082468
24,0.109807
25,0.109947
26,0.112614
27,0.103860
28,0.108411
29,0.124213
30,0.151958
31,0.195790
32,0.191838
33,0.188969
34,0.160852
35,0.150140
36,0.127272
37,0.121320
38,0.121320
39,0.121320
40,0.121320
41,0.122364
42,0.157307
43,0.133805
44,0.111311
45,0.109947
46,0.149666
47,0.147929
48,0.111799
49,0.142360
50,0.150892
51,0.131442
52,0.109947
53,0.109947
54,0.109947
55,0.109947
56,0.109947
57,0.109947
58,0.109947
59,0.132288
60,0.161913
61,0.158304
62,0.122012
63,0.121676
64,0.127909
65,0.136458
66,0.137423
67,0.138078
68,0.149263
69,0.150306
70,0.150306
71,0.150306
72,0.151499
73,0.158263
74,0.158357
75,0.158357
76,0.158357
77,0.158357
78,0.158357
79,0.165642
80,0.224786
81,0.260047
82,0.209078
83,0.248389
84,0.260633
85,0.275973
86,0.292091
87,0.292568
88,0.292568
89,0.292568
90,0.292568
91,0.292568
92,0.292568
93,0.292568
94,0.292568
95,0.292568
96,0.292568
97,0.292568
98,0.292568
99,0.292568
100,0.292568
101,0.292568
102,0.292568
103,0.292568
104,0.292568
105,0.292568
106,0.292568
107,0.292568
108,0.292568
109,0.292568
110,0.292568
111,0.292568
112,0.292568
113,0.292568
114,0.292568
115,0.292568
116,0.292568
117,0.292568
118,0.292568
119,0.292568
120,0.292568
121,0.292568
122,0.292568
123,0.292568
124,0.292568
125,0.292568
126,0.292568
127,0.292568
128,0.292568
129,0.292568
130,0.292568
131,0.292568
132,0.292568
133,0.292568
134,0.292568
135,0.292568
136,0.292568
137,0.291731
138,0.263031
139,0.251622
140,0.251622
141,0.251622
142,0.251622
143,0.251622
144,0.251622
145,0.251622
146,0.251622
147,0.251622
148,0.251622
149,0.251622
150,0.246156
151,0.240390
152,0.240249
153,0.240249
154,0.240249
155,0.240249
156,0.240249
157,0.240249
158,0.240249
159,0.240249
160,0.240249
161,0.240249
162,0.240249
163,0.240249
164,0.240249
165,0.240249
166,0.240249
167,0.240249
168,0.240249
169,0.240249
170,0.240249
171,0.240249
172,0.240249
173,0.240249
174,0.240249
175,0.240249
176,0.240249
177,0.240249
178,0.240249
179,0.240249
180,0.240249
181,0.240249
182,0.240249
183,0.240249
184,0.240249
185,0.240249
186,0.240249
187,0.240249
188,0.240249
189,0.240249
190,0.240249
191,0.240249
192,0.240249
193,0.240249
194,0.240249
195,0.240249
196,0.240249
197,0.240249
198,0.240249
199,0.240249
200,0.240249
201,0.240249
202,0.240249
203,0.240249
204,0.240249
205,0.240249
206,0.240249
207,0.240249
208,0.240249
209,0.240249
210,0.240249
211,0.240249
212,0.240249
213,0.240249
214,0.240249
215,0.240249
216,0.240249
217,0.240249
218,0.240249
219,0.240249
220,0.240249
221,0.240249
222,0.240249
223,0.240249
224,0.240249
225,0.240249
226,0.240249
227,0.240249
228,0.240249
229,0.240249
230,0.240249
231,0.240249
232,0.240249
233,0.240249
234,0.240249
235,0.240249
236,0.240249
237,0.240249
238,0.240249
239,0.240249
240,0.240249
241,0.240249
242,0.240249
243,0.240249
244,0.240249
245,0.240249
246,0.240249
247,0.240249
248,0.240249
249,0.240249
250,0.240249
251,0.240249
252,0.240249
253,0.240249
254,0.240249
255,0.240249
256,0.240249
257,0.240249
258,0.240249
259,0.240249
260,0.240249
261,0.240249
262,0.240249
