frame_idx,valence
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000000
21,0.000000
22,0.000000
23,0.000000
24,0.000000
25,0.000000
26,0.000000
27,0.000000
28,0.000000
29,0.000000
30,0.000000
31,0.000000
32,0.000000
33,0.000000
34,0.000000
35,0.000000
36,0.000000
37,0.000000
38,0.000000
39,0.000000
40,-0.000712
41,-0.002792
42,-0.002837
43,-0.002837
44,-0.002837
45,-0.002837
46,-0.002837
47,-0.002837
48,-0.002837
49,0.002197
50,0.018698
51,0.036561
52,0.054652
53,0.065731
54,0.071006
55,0.074338
56,0.084621
57,0.088320
58,0.095958
59,0.109495
60,0.128520
61,0.154536
62,0.173584
63,0.183262
64,0.186165
65,0.188410
66,0.195651
67,0.197162
68,0.196424
69,0.192106
70,0.191785
71,0.190509
72,0.198627
73,0.209263
74,0.213241
75,0.216323
76,0.216426
77,0.216392
78,0.215951
79,0.213080
80,0.213270
81,0.213918
82,0.213918
83,0.213918
84,0.214906
85,0.215807
86,0.213996
87,0.212221
88,0.210594
89,0.209686
90,0.208870
91,0.208590
92,0.208419
93,0.208855
94,0.204545
95,0.204312
96,0.206319
97,0.203666
98,0.203085
99,0.204227
100,0.200803
101,0.193663
102,0.192095
103,0.190989
104,0.188005
105,0.186222
106,0.185964
107,0.185964
108,0.186433
109,0.187181
110,0.187201
111,0.187201
112,0.187201
113,0.186400
114,0.185971
115,0.185964
116,0.185964
117,0.185964
118,0.185964
119,0.185964
120,0.185964
121,0.185964
122,0.183701
123,0.176797
124,0.180806
125,0.182937
126,0.180548
127,0.186274
128,0.189895
129,0.197482
130,0.207202
131,0.214632
132,0.226118
133,0.225059
134,0.224449
135,0.216112
136,0.216282
137,0.211812
138,0.213529
139,0.217569
140,0.218188
141,0.224761
142,0.232207
143,0.235757
144,0.238809
145,0.234998
146,0.232679
147,0.229056
148,0.233338
149,0.234116
150,0.234892
151,0.232976
152,0.223419
153,0.220583
154,0.220360
155,0.224752
156,0.219025
157,0.220612
158,0.222651
159,0.217856
160,0.218298
161,0.225453
162,0.222460
163,0.224596
164,0.218071
165,0.215014
166,0.214605
167,0.211313
168,0.214773
169,0.212033
170,0.205704
171,0.209143
172,0.204665
173,0.214954
174,0.215428
175,0.215536
176,0.217758
177,0.218732
178,0.217155
179,0.218678
180,0.219845
181,0.221618
182,0.221050
183,0.226429
184,0.227938
185,0.232055
186,0.236525
187,0.236824
188,0.239241
189,0.242468
190,0.242406
191,0.240532
192,0.239486
193,0.237779
194,0.233880
195,0.228016
196,0.224864
197,0.223139
198,0.222903
199,0.219595
200,0.216303
201,0.215799
202,0.210911
203,0.215180
204,0.218940
205,0.217933
206,0.210399
207,0.211972
208,0.213434
209,0.209928
210,0.208145
211,0.207160
212,0.206642
213,0.206457
214,0.201881
215,0.197978
216,0.197978
217,0.196340
218,0.184704
219,0.183166
220,0.180039
221,0.175257
222,0.176093
223,0.174405
224,0.174253
225,0.174412
226,0.171773
227,0.169201
228,0.171007
229,0.171626
230,0.171638
231,0.171638
232,0.171957
233,0.174797
234,0.170873
235,0.165847
236,0.163370
237,0.163137
238,0.161900
239,0.160648
240,0.160648
241,0.160648
242,0.160648
243,0.160648
244,0.160648
245,0.154958
246,0.152847
247,0.152855
248,0.145117
249,0.140755
250,0.113916
251,0.108678
252,0.107345
253,0.107086
254,0.107086
255,0.107086
256,0.107086
257,0.107086
258,0.108253
259,0.109512
260,0.108874
261,0.106968
262,0.106016
263,0.105849
264,0.104652
265,0.103421
266,0.103375
267,0.102626
268,0.102335
269,0.102335
270,0.084950
271,0.041380
272,0.033392
273,0.013863
274,0.012175
275,0.001256
276,-0.001865
277,-0.011541
278,-0.017466
279,-0.019205
280,-0.021351
281,-0.021429
282,-0.021429
283,-0.021429
284,-0.021734
285,-0.022604
286,-0.022666
287,-0.022666
288,-0.022666
289,-0.022666
290,-0.022666
291,-0.022158
292,-0.018613
293,-0.014911
294,-0.014100
295,-0.011997
296,-0.011226
297,-0.008615
298,-0.005455
299,-0.006620
300,-0.007422
301,-0.007704
302,-0.008402
303,-0.008630
304,-0.007903
305,-0.007470
306,-0.006616
307,-0.012823
308,-0.016863
309,-0.020772
310,-0.023294
311,-0.026295
312,-0.030143
313,-0.031357
314,-0.033564
315,-0.037508
316,-0.037620
317,-0.037620
318,-0.038482
319,-0.038857
320,-0.038968
321,-0.041867
322,-0.046821
323,-0.047050
324,-0.044680
325,-0.044562
326,-0.045814
327,-0.042314
328,-0.044104
329,-0.040640
330,-0.040567
331,-0.038750
332,-0.039296
333,-0.039799
334,-0.039329
335,-0.037820
336,-0.039172
337,-0.039793
338,-0.040025
339,-0.040706
340,-0.040123
341,-0.040956
342,-0.041035
343,-0.041035
344,-0.041035
345,-0.041035
346,-0.041035
347,-0.041035
348,-0.040520
349,-0.040087
350,-0.040970
351,-0.040798
352,-0.044629
353,-0.044556
354,-0.042791
355,-0.042525
356,-0.042525
357,-0.042525
358,-0.042554
359,-0.044779
360,-0.047444
361,-0.048353
362,-0.052744
363,-0.054555
364,-0.056199
365,-0.057029
366,-0.057029
367,-0.056647
368,-0.054704
369,-0.053621
370,-0.053319
371,-0.053319
372,-0.052922
373,-0.050680
374,-0.036042
375,-0.031605
376,-0.031605
377,-0.028208
378,-0.025365
379,-0.025365
380,-0.025365
381,-0.024184
382,-0.015530
383,-0.003351
384,0.020832
385,0.042542
386,0.048052
387,0.051375
388,0.051852
389,0.052378
390,0.052129
391,0.055258
392,0.059744
393,0.059566
394,0.065263
395,0.065449
396,0.067329
397,0.076131
398,0.088432
399,0.099322
400,0.107911
401,0.108377
402,0.108293
403,0.104081
404,0.102913
405,0.099180
406,0.096175
407,0.083159
408,0.062778
409,0.045747
410,0.036917
411,0.011511
412,-0.028942
413,-0.037348
414,-0.038971
415,-0.039243
416,-0.039515
417,-0.039786
418,-0.040058
419,-0.040330
420,-0.040602
421,-0.040874
422,-0.041347
423,-0.045021
424,-0.054640
425,-0.067843
426,-0.079440
427,-0.088681
428,-0.105119
429,-0.115344
430,-0.119692
431,-0.120007
432,-0.117882
433,-0.115675
434,-0.113468
435,-0.111711
436,-0.111156
437,-0.110480
438,-0.108988
439,-0.107492
440,-0.107258
441,-0.107530
442,-0.107788
443,-0.108685
444,-0.114851
445,-0.116841
446,-0.116841
447,-0.116455
448,-0.115046
449,-0.116236
450,-0.112539
451,-0.107635
452,-0.103135
453,-0.098866
454,-0.090995
455,-0.082646
456,-0.074112
457,-0.066818
458,-0.055743
459,-0.054813
460,-0.055120
461,-0.054651
462,-0.056390
463,-0.056390
464,-0.056390
465,-0.056390
466,-0.056390
467,-0.056390
468,-0.056390
469,-0.056390
470,-0.056390
471,-0.056390
472,-0.056390
473,-0.056390
474,-0.056390
475,-0.056390
476,-0.056390
477,-0.056390
478,-0.056390
479,-0.056390
480,-0.056102
481,-0.052119
482,-0.049535
483,-0.048993
484,-0.048970
485,-0.049087
486,-0.049782
487,-0.049007
488,-0.046811
489,-0.043217
490,-0.041188
491,-0.040068
492,-0.043535
493,-0.048985
494,-0.055384
495,-0.065508
496,-0.071885
497,-0.075390
498,-0.077931
499,-0.078514
500,-0.077109
501,-0.075750
502,-0.074736
503,-0.073701
504,-0.075468
505,-0.075761
506,-0.075082
507,-0.078077
508,-0.085847
509,-0.088700
510,-0.088686
511,-0.088379
512,-0.087449
513,-0.087449
514,-0.087840
515,-0.088604
516,-0.090388
517,-0.090297
518,-0.088313
519,-0.086361
520,-0.082935
521,-0.081233
522,-0.080873
523,-0.082125
524,-0.083826
525,-0.086583
526,-0.090275
527,-0.095030
528,-0.097710
529,-0.103857
530,-0.106983
531,-0.113252
532,-0.116965
533,-0.119605
534,-0.119605
535,-0.119605
536,-0.119605
537,-0.119605
538,-0.119605
539,-0.119605
540,-0.118819
541,-0.111057
542,-0.101837
543,-0.092659
544,-0.082524
545,-0.076861
546,-0.075710
547,-0.076077
548,-0.076409
549,-0.078404
550,-0.082396
551,-0.083261
552,-0.085389
553,-0.087169
554,-0.091280
555,-0.097102
556,-0.103277
557,-0.105860
558,-0.108196
559,-0.111341
560,-0.111328
561,-0.110844
562,-0.109348
563,-0.105391
564,-0.102684
565,-0.103115
566,-0.105820
567,-0.106529
568,-0.109819
569,-0.110910
570,-0.112259
571,-0.116484
572,-0.116484
573,-0.116484
574,-0.116484
575,-0.116484
576,-0.116484
577,-0.116501
578,-0.117531
579,-0.122358
580,-0.132613
581,-0.137258
582,-0.135293
583,-0.125167
584,-0.119467
585,-0.113908
586,-0.113364
587,-0.113364
588,-0.113364
589,-0.113364
590,-0.113364
591,-0.113364
592,-0.113364
593,-0.113364
594,-0.113364
595,-0.113364
596,-0.113364
597,-0.113364
598,-0.113364
599,-0.113364
600,-0.113364
601,-0.113364
602,-0.113364
603,-0.113364
604,-0.114771
605,-0.121970
606,-0.127384
607,-0.128149
608,-0.126201
609,-0.117745
610,-0.113586
611,-0.113364
612,-0.113008
613,-0.104837
614,-0.078897
615,-0.053872
616,-0.037821
617,-0.027195
618,-0.023145
619,-0.025735
620,-0.030201
621,-0.033091
622,-0.035701
623,-0.035359
624,-0.032163
625,-0.029884
626,-0.029367
627,-0.026420
628,-0.026160
629,-0.025556
630,-0.025556
631,-0.025379
632,-0.021303
633,-0.019360
634,-0.016885
635,-0.016141
636,-0.015694
637,-0.016609
638,-0.016899
639,-0.016526
640,-0.014259
641,-0.011275
642,-0.009175
643,-0.007974
644,-0.006975
645,-0.006164
646,-0.011090
647,-0.015471
648,-0.020531
649,-0.024155
650,-0.025150
651,-0.022942
652,-0.022405
653,-0.020880
654,-0.021002
655,-0.022321
656,-0.022436
657,-0.022447
658,-0.023449
659,-0.024653
660,-0.021909
661,-0.020594
662,-0.019756
663,-0.018409
664,-0.016842
665,-0.016842
666,-0.016842
667,-0.016842
668,-0.016842
669,-0.016842
670,-0.016842
671,-0.016842
672,-0.016842
673,-0.015913
674,-0.013791
675,-0.009865
676,-0.008380
677,-0.007703
678,-0.004876
679,-0.000657
680,0.004348
681,0.007313
682,0.011222
683,0.011408
684,0.012410
685,0.015760
686,0.019701
687,0.021473
688,0.024247
689,0.025008
690,0.025071
691,0.032856
692,0.036469
693,0.035856
694,0.035464
695,0.035464
696,0.035453
697,0.035695
698,0.031305
699,0.028575
700,0.029456
