frame_idx,arousal
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000000
21,0.000000
22,0.000419
23,0.008886
24,0.015508
25,0.020914
26,0.020914
27,0.022648
28,0.030769
29,0.036125
30,0.036125
31,0.036125
32,0.036125
33,0.036125
34,0.036125
35,0.036125
36,0.036125
37,0.036125
38,0.036125
39,0.036125
40,0.036125
41,0.036125
42,0.036125
43,0.036389
44,0.039715
45,0.045563
46,0.054528
47,0.055558
48,0.059534
49,0.063803
50,0.067542
51,0.071762
52,0.074039
53,0.076207
54,0.081193
55,0.085947
56,0.086397
57,0.086532
58,0.088387
59,0.091302
60,0.091302
61,0.091525
62,0.092346
63,0.096297
64,0.100374
65,0.100479
66,0.100479
67,0.114803
68,0.130265
69,0.147650
70,0.162434
71,0.179461
72,0.192725
73,0.193591
74,0.193623
75,0.194015
76,0.194817
77,0.199197
78,0.220744
79,0.223225
80,0.223225
81,0.223225
82,0.227160
83,0.223575
84,0.233367
85,0.232884
86,0.245029
87,0.246040
88,0.260120
89,0.266785
90,0.266742
91,0.271308
92,0.274437
93,0.279471
94,0.288198
95,0.301043
96,0.307433
97,0.338595
98,0.350539
99,0.353518
100,0.357509
101,0.374853
102,0.384204
103,0.383018
104,0.385231
105,0.392511
106,0.398910
107,0.398166
108,0.413175
109,0.415326
110,0.428928
111,0.434390
112,0.445367
113,0.453831
114,0.453511
115,0.453504
116,0.453504
117,0.458276
118,0.476031
119,0.477470
120,0.477470
121,0.477470
122,0.477923
123,0.478232
124,0.478236
125,0.478236
126,0.478444
127,0.479281
128,0.479605
129,0.480083
130,0.480317
131,0.481151
132,0.481348
133,0.481549
134,0.481971
135,0.482022
136,0.482022
137,0.482022
138,0.482022
139,0.482022
140,0.482808
141,0.482655
142,0.482814
143,0.483897
144,0.482022
145,0.482022
146,0.482022
147,0.482022
148,0.482022
149,0.482022
150,0.482022
151,0.482022
152,0.482022
153,0.482022
154,0.482663
155,0.483112
156,0.483124
157,0.483124
158,0.483124
159,0.483124
160,0.481821
161,0.480326
162,0.483124
163,0.483266
164,0.483741
165,0.484869
166,0.485041
167,0.485041
168,0.485041
169,0.485041
170,0.485758
171,0.486879
172,0.487032
173,0.487566
174,0.488020
175,0.488060
176,0.488060
177,0.488060
178,0.488826
179,0.489709
180,0.489925
181,0.489929
182,0.489929
183,0.489929
184,0.489929
185,0.490411
186,0.490693
187,0.493296
188,0.491501
189,0.493994
190,0.493025
191,0.491857
192,0.492298
193,0.492606
194,0.492613
195,0.496163
196,0.507043
197,0.523524
198,0.529688
199,0.536102
200,0.544992
201,0.544951
202,0.544898
203,0.544898
204,0.544962
205,0.545109
206,0.544911
207,0.544898
208,0.549064
209,0.550865
210,0.571237
211,0.582697
212,0.583053
213,0.600076
214,0.605817
215,0.617118
216,0.653908
217,0.698576
218,0.718805
219,0.733637
220,0.745409
221,0.756787
222,0.756861
223,0.756861
224,0.756861
225,0.756861
226,0.757883
227,0.757831
228,0.758011
229,0.757946
230,0.757960
231,0.766637
232,0.757942
233,0.757570
234,0.757997
235,0.758011
236,0.758011
237,0.758011
238,0.758011
239,0.758063
240,0.761347
241,0.780827
242,0.780827
243,0.780827
244,0.780827
245,0.790888
246,0.815146
247,0.816488
248,0.817902
249,0.817902
250,0.817902
251,0.817902
252,0.816310
253,0.814856
254,0.817902
255,0.817920
256,0.815328
257,0.813340
258,0.818669
259,0.818669
260,0.818669
261,0.818669
262,0.818669
263,0.812555
264,0.797005
265,0.801467
266,0.804180
267,0.796804
268,0.797598
269,0.811809
270,0.810363
271,0.806798
272,0.796804
273,0.799816
274,0.801795
275,0.800907
276,0.800053
277,0.811959
278,0.796804
279,0.796804
280,0.796804
281,0.796804
282,0.796804
283,0.796804
284,0.796804
285,0.807714
286,0.805700
287,0.803355
288,0.812385
289,0.809227
290,0.801824
291,0.802015
292,0.804229
293,0.797140
294,0.796851
295,0.797830
296,0.803859
297,0.801424
298,0.798514
299,0.798966
300,0.802083
301,0.804988
302,0.798369
303,0.798377
304,0.804193
305,0.798822
306,0.797906
307,0.797996
308,0.799924
309,0.800812
310,0.798661
311,0.807665
312,0.799284
313,0.797221
314,0.787674
315,0.782696
316,0.782696
317,0.784617
318,0.783646
319,0.782971
320,0.782696
321,0.782808
322,0.784021
323,0.783074
324,0.783184
325,0.787103
326,0.790084
327,0.787401
328,0.783131
329,0.788355
330,0.789746
331,0.789746
332,0.789746
333,0.789746
334,0.789746
335,0.789746
336,0.789746
337,0.789746
338,0.801390
339,0.808284
340,0.815310
341,0.826226
342,0.826822
343,0.826922
344,0.827232
345,0.824386
346,0.825224
347,0.826822
348,0.824812
349,0.823337
350,0.821308
351,0.825509
352,0.826822
353,0.826822
354,0.826822
355,0.826822
356,0.826311
357,0.819555
358,0.826075
359,0.826822
360,0.826822
361,0.826822
362,0.826822
363,0.826822
364,0.826822
365,0.826822
366,0.817467
367,0.810129
368,0.804075
369,0.797670
370,0.779788
371,0.768268
372,0.766931
373,0.766931
374,0.766931
375,0.766931
376,0.766931
377,0.766830
378,0.765441
379,0.766684
380,0.766931
381,0.766931
382,0.766931
383,0.766931
384,0.766931
385,0.766931
386,0.766931
387,0.766931
388,0.766931
389,0.767263
390,0.769082
391,0.766973
392,0.766931
393,0.766931
394,0.767221
395,0.767041
396,0.766931
397,0.767244
398,0.767055
399,0.766931
400,0.766931
401,0.766948
402,0.767302
403,0.766949
404,0.766931
405,0.766931
406,0.766931
407,0.766931
408,0.766931
409,0.766931
410,0.766931
411,0.766931
412,0.766931
413,0.766931
414,0.766931
415,0.766931
416,0.766931
417,0.766931
418,0.766931
419,0.766931
420,0.766831
421,0.763962
422,0.766931
423,0.766931
424,0.766931
425,0.766931
426,0.766931
427,0.766931
428,0.766931
429,0.766931
430,0.766931
431,0.766931
432,0.766931
433,0.766931
434,0.766931
435,0.766931
436,0.766931
437,0.766931
438,0.766931
439,0.766931
440,0.766933
441,0.767184
442,0.767938
443,0.790718
444,0.790037
445,0.789506
446,0.790099
447,0.791775
448,0.791647
449,0.786741
450,0.791661
451,0.791663
