frame_idx,arousal
1,0.000000
2,0.000000
3,-0.000015
4,-0.002120
5,-0.004398
6,-0.004703
7,-0.005132
8,-0.005133
9,-0.005288
10,-0.010868
11,-0.016308
12,-0.020267
13,-0.022893
14,-0.023463
15,-0.023463
16,-0.023483
17,-0.024454
18,-0.024929
19,-0.024929
20,-0.024971
21,-0.025648
22,-0.024942
23,-0.024929
24,-0.024898
25,-0.024266
26,-0.023264
27,-0.020152
28,-0.017562
29,-0.016770
30,-0.015224
31,-0.014670
32,-0.014664
33,-0.014664
34,-0.014664
35,-0.014664
36,-0.014792
37,-0.015390
38,-0.015398
39,-0.015398
40,-0.013106
41,-0.010323
42,-0.010300
43,-0.010300
44,-0.010300
45,-0.010300
46,-0.010337
47,-0.011306
48,-0.012152
49,-0.012500
50,-0.012500
51,-0.012500
52,-0.012500
53,-0.012500
54,-0.012500
55,-0.012500
56,-0.012500
57,-0.012500
58,-0.012500
59,-0.012500
60,-0.012500
61,-0.012500
62,-0.012500
63,-0.012500
64,-0.012424
65,-0.012009
66,-0.012489
67,-0.012237
68,-0.011766
69,-0.011442
70,-0.010204
71,-0.009622
72,-0.009567
73,-0.009567
74,-0.009567
75,-0.009567
76,-0.009567
77,-0.009567
78,-0.009567
79,-0.008793
80,-0.009542
81,-0.009567
82,-0.009567
83,-0.009567
84,-0.009567
85,-0.009567
86,-0.009567
87,-0.009567
88,-0.009567
89,-0.009567
90,-0.009105
91,-0.008901
92,-0.009567
93,-0.009567
94,-0.009567
95,-0.009567
96,-0.009567
97,-0.009567
98,-0.009567
99,-0.009567
100,-0.009567
101,-0.009567
102,-0.009567
103,-0.009567
104,-0.009567
105,-0.009567
106,-0.009567
107,-0.009567
108,-0.009567
109,-0.009567
110,-0.009567
111,-0.009567
112,-0.008867
113,-0.012799
114,-0.013198
115,-0.012249
116,-0.010829
117,-0.008855
118,-0.007121
119,-0.004005
120,-0.001429
121,-0.000086
122,0.000000
123,0.000000
124,0.000000
125,0.000000
126,0.000000
127,0.000000
128,0.000000
129,0.000000
130,0.000000
131,0.000000
132,0.000000
133,0.000000
134,0.000000
135,0.000000
136,0.000000
137,0.000000
138,0.000000
139,0.000000
140,0.000000
141,0.000000
142,0.000000
143,0.000000
144,0.000000
145,0.000000
146,0.000000
147,0.000000
148,0.000000
149,0.000000
150,0.000000
151,0.000000
152,0.000000
153,0.000000
154,0.000000
155,0.000000
156,0.000000
157,0.000000
158,0.000000
159,0.000000
160,0.000000
161,0.000000
162,0.000000
163,0.000000
164,0.000000
165,0.000000
166,-0.001607
167,-0.018169
168,-0.025616
169,-0.032443
170,-0.043380
171,-0.055656
172,-0.061518
173,-0.067028
174,-0.072082
175,-0.075048
176,-0.073109
177,-0.072467
178,-0.075134
179,-0.078233
180,-0.081764
181,-0.088222
182,-0.100954
183,-0.111545
184,-0.123832
185,-0.145203
186,-0.169354
187,-0.193619
188,-0.218461
189,-0.229230
190,-0.247291
191,-0.265441
192,-0.289347
193,-0.298303
194,-0.325655
195,-0.338456
196,-0.342597
197,-0.347380
198,-0.353299
199,-0.356705
200,-0.354168
201,-0.354229
202,-0.356146
203,-0.356728
204,-0.357278
205,-0.362016
206,-0.368958
207,-0.384855
208,-0.395207
209,-0.399996
210,-0.405427
211,-0.405738
212,-0.406047
213,-0.408039
214,-0.407671
215,-0.404579
216,-0.403310
217,-0.399436
218,-0.394741
219,-0.396794
220,-0.406770
221,-0.410707
222,-0.415168
223,-0.417654
224,-0.423848
225,-0.439234
226,-0.438358
227,-0.437952
228,-0.441047
229,-0.436782
230,-0.439479
231,-0.447143
232,-0.453838
233,-0.473076
234,-0.489861
235,-0.500675
236,-0.517764
237,-0.535098
238,-0.548851
239,-0.558945
240,-0.578087
241,-0.600789
242,-0.618475
243,-0.640254
244,-0.653950
245,-0.665488
246,-0.682403
247,-0.690865
248,-0.693235
249,-0.694642
250,-0.697123
251,-0.700963
252,-0.711320
253,-0.716834
254,-0.726416
255,-0.727718
256,-0.726447
257,-0.722442
258,-0.728950
259,-0.741321
260,-0.744166
261,-0.762124
262,-0.764937
263,-0.778737
264,-0.791272
265,-0.797564
266,-0.807209
267,-0.809553
268,-0.811397
269,-0.813709
270,-0.816739
271,-0.820259
272,-0.824923
273,-0.831151
274,-0.836063
275,-0.839287
276,-0.837640
277,-0.837314
278,-0.838620
279,-0.839004
280,-0.840048
281,-0.842661
282,-0.844451
283,-0.845539
284,-0.846957
285,-0.847967
286,-0.854012
287,-0.858365
288,-0.862234
289,-0.869089
290,-0.877096
291,-0.962087
292,-0.979998
293,-0.990034
294,-0.992172
295,-0.996528
296,-0.998152
297,-0.998152
298,-0.998152
299,-0.998152
300,-0.998152
301,-0.998152
302,-0.998222
303,-0.998611
304,-0.998968
305,-0.999006
306,-0.999350
307,-0.997618
308,-0.991082
309,-0.984465
310,-0.976841
311,-0.964776
312,-0.944034
313,-0.925885
314,-0.897428
315,-0.885565
316,-0.876802
317,-0.874000
318,-0.872406
319,-0.864972
320,-0.856092
321,-0.849675
322,-0.840626
323,-0.837365
324,-0.835752
325,-0.837346
326,-0.840446
327,-0.843966
328,-0.845706
329,-0.848585
330,-0.854720
331,-0.860001
332,-0.865996
333,-0.872627
334,-0.875800
335,-0.878704
336,-0.880421
337,-0.885585
338,-0.895397
339,-0.899971
340,-0.903112
341,-0.907337
342,-0.910495
343,-0.914157
344,-0.912331
345,-0.915714
346,-0.919304
347,-0.919285
348,-0.921435
349,-0.931338
350,-0.932776
351,-0.933531
352,-0.933345
353,-0.931913
354,-0.928583
355,-0.926368
356,-0.923326
357,-0.921217
358,-0.921147
359,-0.920816
360,-0.920816
361,-0.920735
362,-0.916118
363,-0.914075
364,-0.914201
365,-0.916465
366,-0.920677
367,-0.921480
368,-0.922817
369,-0.923951
370,-0.925213
371,-0.926335
372,-0.930127
373,-0.937962
374,-0.937254
375,-0.944268
376,-0.940107
377,-0.946852
378,-0.951362
379,-0.951362
380,-0.950660
381,-0.949896
382,-0.950419
383,-0.951051
384,-0.950035
385,-0.951154
386,-0.951448
387,-0.951420
388,-0.950666
389,-0.949793
390,-0.948699
391,-0.948110
392,-0.948328
393,-0.948036
394,-0.947988
395,-0.944285
396,-0.941586
397,-0.941347
398,-0.940269
399,-0.938212
400,-0.936837
401,-0.934886
402,-0.932663
403,-0.930032
404,-0.927505
405,-0.925450
406,-0.924350
407,-0.922930
408,-0.921917
409,-0.921188
410,-0.920722
411,-0.920526
412,-0.920502
413,-0.919944
414,-0.916824
415,-0.918404
416,-0.918186
417,-0.918419
418,-0.919330
419,-0.916189
420,-0.915515
421,-0.914871
422,-0.914241
423,-0.914891
424,-0.914294
425,-0.909453
426,-0.905940
427,-0.902571
428,-0.899841
429,-0.899176
430,-0.896315
431,-0.895141
432,-0.894976
433,-0.894437
434,-0.892920
435,-0.887453
436,-0.885457
437,-0.881631
438,-0.870782
439,-0.864954
440,-0.859740
441,-0.852659
442,-0.848457
443,-0.847794
444,-0.847738
445,-0.846731
446,-0.838466
447,-0.835155
448,-0.839760
449,-0.840481
450,-0.834569
451,-0.828214
452,-0.823322
453,-0.824256
454,-0.820959
455,-0.815564
456,-0.815336
457,-0.816681
458,-0.816198
459,-0.812937
460,-0.807949
461,-0.803560
462,-0.799330
463,-0.796903
464,-0.793791
465,-0.790314
466,-0.788211
467,-0.772768
468,-0.755108
469,-0.733316
470,-0.712276
471,-0.693856
472,-0.668367
473,-0.653119
474,-0.634771
475,-0.623277
476,-0.618072
477,-0.618006
478,-0.626791
479,-0.636989
480,-0.649235
481,-0.665151
482,-0.681613
483,-0.686502
484,-0.693202
485,-0.697394
486,-0.701221
487,-0.703220
488,-0.703117
489,-0.693040
490,-0.686000
491,-0.677683
492,-0.667053
493,-0.658565
494,-0.653993
495,-0.654163
496,-0.657644
497,-0.654136
498,-0.649144
499,-0.651751
500,-0.664563
501,-0.675742
502,-0.687506
503,-0.693810
504,-0.701476
505,-0.708525
506,-0.706901
507,-0.705296
508,-0.698348
509,-0.687159
510,-0.680754
511,-0.676015
512,-0.661649
513,-0.653116
514,-0.640410
515,-0.634313
516,-0.630674
517,-0.625869
518,-0.625023
519,-0.622767
520,-0.620153
521,-0.615683
522,-0.609409
523,-0.605008
524,-0.589419
525,-0.565265
526,-0.551893
527,-0.550200
528,-0.552227
529,-0.556524
530,-0.560205
531,-0.559700
532,-0.547562
533,-0.530103
534,-0.513110
535,-0.485477
536,-0.477589
537,-0.478822
538,-0.480419
539,-0.482259
540,-0.482471
541,-0.488181
542,-0.492669
543,-0.496616
544,-0.504908
545,-0.508837
546,-0.511212
547,-0.516810
548,-0.520674
549,-0.519484
550,-0.523091
551,-0.524433
552,-0.527681
553,-0.532495
554,-0.538406
555,-0.545447
556,-0.549600
557,-0.553706
558,-0.554640
559,-0.555375
560,-0.555342
561,-0.551444
562,-0.550625
563,-0.548544
564,-0.549930
565,-0.550712
566,-0.550117
567,-0.551893
568,-0.556024
569,-0.559310
570,-0.559744
571,-0.557910
572,-0.560968
573,-0.565692
574,-0.568038
575,-0.568726
576,-0.579803
577,-0.581468
578,-0.578492
579,-0.578311
580,-0.577873
581,-0.578917
582,-0.578439
583,-0.580206
584,-0.593870
585,-0.603464
586,-0.607755
587,-0.609080
588,-0.614598
589,-0.611291
590,-0.601270
591,-0.586119
592,-0.568022
593,-0.562902
594,-0.554423
595,-0.547740
596,-0.547302
597,-0.549383
598,-0.553579
599,-0.555987
600,-0.561121
601,-0.563860
602,-0.566837
603,-0.564819
604,-0.562336
605,-0.558041
606,-0.552511
607,-0.551000
608,-0.542574
609,-0.536276
610,-0.536243
611,-0.540514
612,-0.531916
613,-0.531499
614,-0.532120
615,-0.533083
616,-0.534256
617,-0.534538
618,-0.536315
619,-0.537665
620,-0.539741
621,-0.541038
622,-0.538504
623,-0.537953
624,-0.539394
625,-0.545462
626,-0.548329
627,-0.551753
628,-0.554933
629,-0.558644
630,-0.560082
631,-0.563222
632,-0.564367
633,-0.562139
634,-0.560789
635,-0.558203
636,-0.553299
637,-0.552322
638,-0.553314
639,-0.544645
640,-0.538739
641,-0.536166
642,-0.532439
643,-0.529769
644,-0.532372
645,-0.530048
646,-0.526941
647,-0.520607
648,-0.510013
649,-0.506972
650,-0.505014
651,-0.493771
652,-0.479501
653,-0.472622
654,-0.476202
655,-0.482350
656,-0.484656
657,-0.488979
658,-0.487840
659,-0.487761
660,-0.489193
661,-0.488199
662,-0.487906
663,-0.486859
664,-0.484939
665,-0.478884
666,-0.473834
667,-0.466815
668,-0.464282
669,-0.462974
670,-0.460967
671,-0.458723
672,-0.454378
673,-0.450644
674,-0.447812
675,-0.442558
676,-0.441757
677,-0.436205
678,-0.433673
679,-0.431540
680,-0.428526
681,-0.433131
682,-0.429259
683,-0.429368
684,-0.429752
685,-0.430019
686,-0.429240
687,-0.427238
688,-0.426152
689,-0.424814
690,-0.422901
691,-0.413643
692,-0.407468
693,-0.394687
694,-0.381069
695,-0.372337
696,-0.374331
697,-0.375173
698,-0.379146
699,-0.385548
700,-0.388244
701,-0.388544
702,-0.385674
703,-0.383982
704,-0.374850
705,-0.381430
706,-0.387569
707,-0.394763
708,-0.398091
709,-0.393306
710,-0.389792
711,-0.390063
712,-0.377268
713,-0.373051
714,-0.368066
715,-0.362386
716,-0.359232
717,-0.355527
718,-0.359698
719,-0.359365
720,-0.360540
721,-0.356098
722,-0.357951
723,-0.357693
724,-0.353911
725,-0.352367
726,-0.356981
727,-0.358758
728,-0.361740
729,-0.365949
730,-0.369559
731,-0.372460
732,-0.373610
733,-0.373119
734,-0.377119
735,-0.377063
736,-0.373425
737,-0.370901
738,-0.371979
739,-0.370356
740,-0.371339
741,-0.375986
742,-0.373781
743,-0.372936
744,-0.373874
745,-0.371989
746,-0.375627
747,-0.378494
748,-0.381150
749,-0.379170
750,-0.378202
751,-0.380389
752,-0.379786
753,-0.382717
754,-0.383837
755,-0.384433
756,-0.384900
757,-0.384427
758,-0.389652
759,-0.388509
760,-0.384310
761,-0.383289
762,-0.384345
763,-0.384723
764,-0.384687
765,-0.384810
766,-0.385674
767,-0.386171
768,-0.387731
769,-0.389475
770,-0.394787
771,-0.395105
772,-0.391427
773,-0.389667
774,-0.388919
775,-0.384485
776,-0.378797
777,-0.380231
778,-0.378127
779,-0.378541
780,-0.370583
781,-0.363799
782,-0.358072
783,-0.355040
784,-0.351231
785,-0.350984
786,-0.348680
787,-0.352355
788,-0.353978
789,-0.358201
790,-0.358022
791,-0.363920
792,-0.363267
793,-0.366893
794,-0.367039
795,-0.359006
796,-0.360963
797,-0.368631
798,-0.373179
799,-0.388275
800,-0.393758
801,-0.401595
802,-0.404403
803,-0.407380
804,-0.412218
805,-0.414977
806,-0.423237
807,-0.427559
808,-0.433321
809,-0.433907
810,-0.434044
811,-0.429660
812,-0.426962
813,-0.424333
814,-0.421557
815,-0.419730
816,-0.416130
817,-0.415607
818,-0.414651
819,-0.414358
820,-0.413905
821,-0.412817
822,-0.411970
823,-0.406435
824,-0.407764
825,-0.407090
826,-0.404329
827,-0.405775
828,-0.402627
829,-0.405220
830,-0.407271
831,-0.407976
832,-0.404150
833,-0.402880
834,-0.400133
835,-0.400991
836,-0.403947
837,-0.402264
838,-0.402872
839,-0.400225
840,-0.402143
841,-0.404848
842,-0.403308
843,-0.407002
844,-0.409613
845,-0.412221
846,-0.415672
847,-0.416789
848,-0.423809
849,-0.433101
850,-0.436637
851,-0.442181
852,-0.444430
853,-0.445983
854,-0.443751
855,-0.443846
856,-0.444651
857,-0.445577
858,-0.448403
859,-0.453641
860,-0.449716
861,-0.452844
862,-0.450809
863,-0.447797
864,-0.441258
865,-0.444030
866,-0.439637
867,-0.441098
868,-0.435710
869,-0.431200
870,-0.426143
871,-0.423621
872,-0.421774
873,-0.422971
874,-0.421211
875,-0.419523
876,-0.423700
877,-0.426201
878,-0.424842
879,-0.437402
880,-0.441031
881,-0.449015
882,-0.449292
883,-0.452394
884,-0.454666
885,-0.444019
886,-0.434351
887,-0.439269
888,-0.437647
889,-0.438679
890,-0.443123
891,-0.438130
892,-0.443506
893,-0.454378
894,-0.450698
895,-0.448067
896,-0.451233
897,-0.448910
898,-0.450562
899,-0.450016
900,-0.449799
901,-0.449450
902,-0.449229
903,-0.446905
904,-0.454629
905,-0.454621
906,-0.452754
907,-0.453090
908,-0.453809
909,-0.459991
910,-0.463426
911,-0.462950
912,-0.465272
913,-0.478488
914,-0.483792
915,-0.484320
916,-0.494401
917,-0.502431
918,-0.500751
919,-0.506606
920,-0.511034
921,-0.510970
922,-0.515433
923,-0.519237
924,-0.522466
925,-0.531786
926,-0.538389
927,-0.548160
928,-0.556756
929,-0.558595
930,-0.560510
931,-0.563728
932,-0.568520
933,-0.572917
934,-0.565339
935,-0.565664
936,-0.572010
937,-0.566491
938,-0.564138
939,-0.560981
940,-0.559712
941,-0.545788
942,-0.531351
943,-0.526831
944,-0.527415
945,-0.524266
946,-0.518211
947,-0.516676
948,-0.518924
949,-0.519338
950,-0.520906
951,-0.520798
952,-0.522228
