frame_idx,arousal
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000000
21,0.000000
22,0.000000
23,0.000000
24,0.000000
25,0.000000
26,-0.001268
27,-0.002539
28,-0.002820
29,-0.011947
30,-0.012697
31,-0.012697
32,-0.012697
33,-0.016502
34,-0.021584
35,-0.022855
36,-0.022855
37,-0.022855
38,-0.022855
39,-0.022855
40,-0.022855
41,-0.022855
42,-0.022855
43,-0.022855
44,-0.022855
45,-0.022855
46,-0.022855
47,-0.022855
48,-0.022855
49,-0.022855
50,-0.022855
51,-0.022855
52,-0.022855
53,-0.022855
54,-0.022855
55,-0.013127
56,-0.000278
57,0.000000
58,0.000000
59,0.000000
60,0.000000
61,0.000000
62,0.000000
63,0.000000
64,0.000000
65,0.000000
66,0.000356
67,0.006730
68,0.024218
69,0.042844
70,0.058037
71,0.060958
72,0.072790
73,0.072605
74,0.072605
75,0.072605
76,0.071675
77,0.068008
78,0.064370
79,0.060551
80,0.059972
81,0.059529
82,0.054067
83,0.053282
84,0.053282
85,0.053980
86,0.060727
87,0.063440
88,0.063440
89,0.062208
90,0.057591
91,0.050792
92,0.060842
93,0.066012
94,0.067595
95,0.061286
96,0.052566
97,0.063141
98,0.062254
99,0.057426
100,0.059526
101,0.056774
102,0.063264
103,0.072739
104,0.082698
105,0.078036
106,0.088422
107,0.089771
108,0.085134
109,0.080332
110,0.084691
111,0.103074
112,0.119758
113,0.134294
114,0.155894
115,0.166524
116,0.174066
117,0.175748
118,0.179786
119,0.180676
120,0.184339
121,0.189814
122,0.192794
123,0.223301
124,0.246235
125,0.249610
126,0.250911
127,0.250911
128,0.250911
129,0.250911
130,0.252795
131,0.270212
132,0.287355
133,0.294911
134,0.301881
135,0.319630
136,0.346422
137,0.351711
138,0.354073
139,0.360419
140,0.361251
141,0.363743
142,0.383038
143,0.386879
144,0.395013
145,0.397275
146,0.397275
147,0.399695
148,0.406769
149,0.410301
150,0.418909
151,0.424101
152,0.421519
153,0.432753
154,0.434502
155,0.429686
156,0.433573
157,0.426711
158,0.418909
159,0.417207
160,0.405677
161,0.405912
162,0.409968
163,0.403070
164,0.400063
165,0.402666
166,0.402153
167,0.394782
168,0.393569
169,0.393569
170,0.393569
171,0.393569
172,0.393569
173,0.393569
174,0.393569
175,0.398763
176,0.404890
177,0.411682
178,0.421772
179,0.434502
180,0.434502
181,0.436372
182,0.443598
183,0.446774
184,0.461661
185,0.482765
186,0.491026
187,0.496228
188,0.496228
189,0.503695
190,0.512436
191,0.520298
192,0.521567
193,0.525463
194,0.527852
195,0.536998
196,0.544956
197,0.550479
198,0.558483
199,0.570274
200,0.579909
201,0.587711
202,0.587986
203,0.590632
204,0.594024
205,0.594400
206,0.594400
207,0.608361
208,0.628198
209,0.630136
210,0.630136
211,0.630136
212,0.630136
213,0.630136
214,0.630136
215,0.634705
216,0.647196
217,0.655518
218,0.656125
219,0.659854
220,0.667337
221,0.677358
222,0.681019
223,0.681104
224,0.681104
225,0.681104
226,0.681104
227,0.681104
228,0.681104
229,0.681104
230,0.681104
231,0.681104
232,0.681104
233,0.670572
234,0.666160
235,0.666160
236,0.666160
237,0.665836
238,0.664531
239,0.666160
240,0.658352
241,0.655764
242,0.655764
243,0.648342
244,0.643263
245,0.662725
246,0.662776
247,0.668223
248,0.672070
249,0.672070
250,0.664277
251,0.656476
252,0.657149
253,0.659370
254,0.657400
255,0.664244
256,0.671147
257,0.666510
258,0.666510
259,0.666510
260,0.666510
261,0.666632
262,0.668092
263,0.671830
264,0.673200
265,0.673200
266,0.673200
267,0.673200
268,0.673200
269,0.672011
270,0.664610
271,0.666270
272,0.668794
273,0.650106
274,0.647080
275,0.639287
276,0.630958
277,0.623642
278,0.618036
279,0.612836
280,0.611005
281,0.603091
282,0.599193
283,0.597243
284,0.597243
285,0.597243
286,0.597243
287,0.598143
288,0.599193
289,0.597243
290,0.599804
291,0.599859
292,0.600460
293,0.600529
294,0.607256
295,0.615010
296,0.609228
297,0.613537
298,0.614838
299,0.615916
300,0.613966
301,0.613966
302,0.614827
303,0.615916
304,0.613966
305,0.612831
306,0.611367
307,0.613121
308,0.606746
309,0.603935
310,0.603571
311,0.603571
312,0.603571
313,0.603571
314,0.603571
315,0.603571
316,0.603571
317,0.603571
318,0.604690
319,0.611017
320,0.603571
321,0.603571
322,0.603877
323,0.606406
324,0.605158
325,0.604223
326,0.613314
327,0.634757
328,0.643447
329,0.653330
330,0.654900
331,0.660746
332,0.669737
333,0.670494
334,0.670494
335,0.670494
336,0.670494
337,0.671810
338,0.673986
339,0.678918
340,0.677215
341,0.671378
342,0.673818
343,0.683648
344,0.685095
345,0.685095
346,0.685095
347,0.685947
348,0.694312
349,0.695253
350,0.695253
351,0.695253
352,0.695253
353,0.700269
354,0.705649
355,0.705649
356,0.705649
357,0.705649
358,0.705649
359,0.705649
360,0.705649
361,0.705649
362,0.705649
363,0.705649
364,0.705649
365,0.705649
366,0.705649
367,0.705649
368,0.705649
369,0.705649
370,0.705649
371,0.705649
372,0.705649
373,0.705649
374,0.705649
375,0.705649
376,0.705649
377,0.705649
378,0.705649
379,0.705649
380,0.705649
381,0.705649
382,0.705649
383,0.703378
384,0.685969
385,0.682477
386,0.680890
387,0.680890
388,0.675812
389,0.670732
390,0.670732
391,0.670732
392,0.663115
393,0.655496
394,0.655496
395,0.650627
396,0.645338
397,0.645338
398,0.645338
399,0.639942
400,0.631118
401,0.630736
402,0.625658
403,0.620579
404,0.620579
405,0.620579
406,0.620579
407,0.606682
408,0.605342
409,0.600506
410,0.595225
411,0.595185
412,0.595185
413,0.587885
414,0.580583
415,0.580583
416,0.580583
417,0.580583
418,0.580583
419,0.580583
420,0.580583
421,0.580630
422,0.582463
423,0.583193
424,0.586280
425,0.588662
426,0.590199
427,0.590199
428,0.600205
429,0.604999
430,0.614913
431,0.614959
432,0.614959
433,0.614959
434,0.622576
435,0.630195
436,0.630195
437,0.635274
438,0.640353
439,0.640353
440,0.640353
441,0.640353
442,0.640427
443,0.647838
444,0.640411
445,0.640353
446,0.640429
447,0.654076
448,0.640353
449,0.640369
450,0.647962
451,0.647971
