frame_idx,arousal
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000000
21,0.000000
22,0.000000
23,0.000000
24,0.000000
25,0.000000
26,0.000000
27,0.000168
28,0.007353
29,0.018694
30,0.018877
31,0.019435
32,0.024798
33,0.042817
34,0.046069
35,0.043678
36,0.045649
37,0.046198
38,0.046198
39,0.053250
40,0.059283
41,0.070796
42,0.085359
43,0.093309
44,0.097363
45,0.097363
46,0.097363
47,0.097363
48,0.094102
49,0.091664
50,0.085508
51,0.085441
52,0.085441
53,0.093206
54,0.111828
55,0.131945
56,0.145669
57,0.161526
58,0.178984
59,0.187811
60,0.189306
61,0.187308
62,0.174592
63,0.162411
64,0.147225
65,0.135554
66,0.128516
67,0.126421
68,0.140612
69,0.151225
70,0.171287
71,0.179799
72,0.189222
73,0.197913
74,0.195278
75,0.189212
76,0.180406
77,0.176037
78,0.169383
79,0.159016
80,0.152443
81,0.149507
82,0.147839
83,0.149741
84,0.158048
85,0.167127
86,0.161939
87,0.158996
88,0.157992
89,0.163059
90,0.167435
91,0.170893
92,0.184311
93,0.199815
94,0.213013
95,0.229716
96,0.234033
97,0.233162
98,0.228718
99,0.218597
100,0.209080
101,0.206142
102,0.217912
103,0.228152
104,0.238648
105,0.253211
106,0.259663
107,0.267035
108,0.265058
109,0.262812
110,0.260569
111,0.260836
112,0.257588
113,0.253345
114,0.253811
115,0.255052
116,0.265853
117,0.272401
118,0.277750
119,0.285125
120,0.287509
121,0.284455
122,0.283598
123,0.284614
124,0.284851
125,0.277744
126,0.274675
127,0.272946
128,0.272929
129,0.269990
130,0.265237
131,0.264255
132,0.267118
133,0.271619
134,0.271676
135,0.273798
136,0.282676
137,0.286095
138,0.287548
139,0.289100
140,0.294872
141,0.289747
142,0.274685
143,0.250569
144,0.241446
145,0.234118
146,0.218747
147,0.209231
148,0.208803
149,0.207574
150,0.207224
151,0.207066
152,0.207850
153,0.207222
154,0.209155
155,0.211797
156,0.212713
157,0.218646
158,0.219283
159,0.219283
160,0.221711
161,0.220151
162,0.219287
163,0.219283
164,0.265979
165,0.290707
166,0.323577
167,0.321542
168,0.327417
169,0.380757
170,0.384583
171,0.430432
172,0.439264
173,0.456423
174,0.482309
175,0.500766
176,0.524736
177,0.532628
178,0.535235
179,0.532777
180,0.535777
181,0.533899
182,0.533490
183,0.517625
184,0.488385
185,0.484080
186,0.473087
187,0.470566
188,0.462543
189,0.461740
190,0.462048
191,0.457804
192,0.453946
193,0.452109
194,0.446798
195,0.436400
196,0.429797
197,0.429797
198,0.428794
199,0.422185
200,0.423074
201,0.419668
202,0.420171
203,0.422915
204,0.423525
205,0.425116
206,0.442055
207,0.450124
208,0.451918
209,0.459115
210,0.462055
211,0.465570
212,0.467443
213,0.460815
214,0.452907
215,0.444082
216,0.439675
217,0.445023
218,0.453004
219,0.475195
220,0.493987
221,0.506551
222,0.511420
223,0.510072
224,0.507233
225,0.508313
226,0.507446
227,0.477830
228,0.446391
229,0.437995
230,0.440146
231,0.445618
232,0.449587
233,0.451415
234,0.455838
235,0.460505
236,0.463321
237,0.462504
238,0.459117
239,0.457597
240,0.460206
241,0.455908
242,0.449428
243,0.443509
244,0.408122
245,0.383801
246,0.370788
247,0.367854
248,0.363458
249,0.370941
250,0.388833
251,0.404360
252,0.426260
253,0.436227
254,0.442630
255,0.438894
256,0.443355
257,0.445038
258,0.444431
259,0.456524
260,0.466431
261,0.474346
262,0.481533
263,0.489675
264,0.509656
265,0.532700
266,0.549442
267,0.558724
268,0.565862
269,0.556928
270,0.542869
271,0.535071
272,0.534545
273,0.528657
274,0.503433
275,0.464830
276,0.449056
277,0.431691
278,0.420574
279,0.412981
280,0.412606
281,0.408273
282,0.402977
283,0.402141
284,0.403129
285,0.399521
286,0.399912
287,0.402296
288,0.402933
289,0.401947
290,0.408252
291,0.421278
292,0.430939
293,0.437748
294,0.446135
295,0.451539
296,0.460712
297,0.469765
298,0.482377
299,0.490755
300,0.495398
301,0.498936
302,0.520160
303,0.535925
304,0.535591
305,0.540760
306,0.531070
307,0.521135
308,0.509244
309,0.503734
310,0.495439
311,0.480825
312,0.466335
313,0.449499
314,0.427238
315,0.394336
316,0.363994
317,0.327401
318,0.313165
319,0.305211
320,0.275232
321,0.246691
322,0.224902
323,0.224764
324,0.242464
325,0.280366
326,0.305080
327,0.322167
328,0.328749
329,0.333795
330,0.341052
331,0.344896
332,0.340294
333,0.331767
334,0.323640
335,0.307098
336,0.297720
337,0.288819
338,0.280305
339,0.271123
340,0.267459
341,0.252364
342,0.239105
343,0.225952
344,0.217313
345,0.222428
346,0.236765
347,0.252529
348,0.271690
349,0.286158
350,0.290570
351,0.294644
352,0.291709
353,0.288296
354,0.283095
355,0.268820
356,0.252098
357,0.241072
358,0.233870
359,0.222175
360,0.225452
361,0.218313
362,0.215174
363,0.210884
364,0.205376
365,0.212807
366,0.215579
367,0.220729
368,0.239589
369,0.257513
370,0.269663
371,0.285275
372,0.318933
373,0.354233
374,0.363960
375,0.376283
376,0.391645
377,0.410383
378,0.419547
379,0.424465
380,0.418903
381,0.388340
382,0.360032
383,0.334323
384,0.312177
385,0.298678
386,0.299861
387,0.307585
388,0.309380
389,0.301837
390,0.284792
391,0.269074
392,0.260909
393,0.235774
394,0.218184
395,0.207097
396,0.196635
397,0.185155
398,0.186360
399,0.188397
400,0.189433
401,0.189915
402,0.191336
403,0.194742
404,0.206937
405,0.216213
406,0.231847
407,0.261169
408,0.288266
409,0.314009
410,0.333644
411,0.358790
412,0.370934
413,0.385810
414,0.402339
415,0.405347
416,0.435134
417,0.456974
418,0.455654
419,0.452075
420,0.446553
421,0.442412
422,0.439737
423,0.441598
424,0.459348
425,0.483243
426,0.506410
427,0.545138
428,0.558064
429,0.562045
430,0.566605
431,0.586065
432,0.592769
433,0.577333
434,0.557897
435,0.551276
436,0.546238
437,0.539936
438,0.551262
439,0.565268
440,0.586400
441,0.603033
442,0.616004
443,0.619884
444,0.617003
445,0.615039
446,0.600207
447,0.574937
448,0.542497
449,0.525993
450,0.522293
451,0.529104
452,0.537263
453,0.572262
454,0.595195
455,0.614346
456,0.625513
457,0.630077
458,0.630557
459,0.630557
460,0.630557
461,0.630557
462,0.628476
463,0.624621
464,0.633645
465,0.636478
466,0.641983
467,0.645709
468,0.648138
469,0.653058
470,0.656937
471,0.654567
472,0.650254
473,0.637036
474,0.636922
475,0.625248
476,0.606352
477,0.585016
478,0.577342
479,0.576566
480,0.576942
481,0.571678
482,0.572285
483,0.587526
484,0.608465
485,0.631805
486,0.645794
487,0.649291
488,0.637607
489,0.628585
490,0.627557
491,0.618954
492,0.606224
493,0.584904
494,0.560689
495,0.542256
496,0.533447
497,0.531427
498,0.525646
499,0.536447
500,0.555018
501,0.563112
502,0.563716
503,0.565617
504,0.562759
505,0.563232
506,0.555790
507,0.547887
508,0.534471
509,0.519130
510,0.517486
511,0.519405
512,0.520897
513,0.529187
514,0.554275
515,0.577672
516,0.586109
517,0.587955
518,0.587687
519,0.586460
520,0.586154
521,0.577049
522,0.559093
523,0.545097
524,0.537715
525,0.535768
526,0.536521
527,0.537469
528,0.539173
529,0.540869
530,0.538839
531,0.559979
532,0.586313
533,0.601242
534,0.606689
535,0.608876
536,0.602459
537,0.600362
538,0.589756
539,0.582199
540,0.575105
541,0.565025
542,0.556948
543,0.552706
544,0.550848
545,0.550736
546,0.555600
547,0.557870
548,0.560250
549,0.563569
550,0.574751
551,0.592690
552,0.606175
553,0.614772
554,0.617602
555,0.614808
556,0.610667
557,0.591057
558,0.593855
559,0.608562
560,0.612685
561,0.617134
562,0.631324
563,0.641940
564,0.648366
565,0.654399
566,0.658842
567,0.659773
568,0.658419
569,0.655573
570,0.656482
571,0.661934
572,0.667864
573,0.667311
574,0.666708
575,0.670422
576,0.671159
577,0.671313
578,0.663026
579,0.650977
580,0.637927
581,0.630315
582,0.619863
583,0.610154
584,0.600139
585,0.596464
586,0.596566
587,0.600108
588,0.597373
589,0.592452
590,0.604201
591,0.627454
592,0.646468
593,0.660507
594,0.668928
595,0.667799
596,0.665021
597,0.664365
598,0.663110
599,0.663722
600,0.663694
601,0.663790
602,0.657401
603,0.655024
604,0.658191
605,0.659178
606,0.662583
607,0.666819
608,0.668223
609,0.678235
610,0.682579
611,0.684689
612,0.692749
613,0.703274
614,0.707787
615,0.706168
616,0.710998
617,0.707583
618,0.709049
619,0.702854
620,0.707324
621,0.707973
622,0.708105
623,0.708342
624,0.709913
625,0.710463
626,0.710169
627,0.709455
628,0.708013
629,0.702995
630,0.691423
631,0.686337
632,0.668950
633,0.652408
634,0.631731
635,0.621304
636,0.608118
637,0.609704
638,0.600310
639,0.578677
640,0.573584
641,0.560746
642,0.550743
643,0.535468
644,0.533285
645,0.520291
646,0.518466
647,0.520181
648,0.521098
649,0.527551
650,0.524619
651,0.535661
652,0.544486
653,0.550384
654,0.542964
655,0.543063
656,0.528998
657,0.525635
658,0.513829
659,0.486321
660,0.478891
661,0.495507
662,0.510733
663,0.517296
664,0.514511
665,0.513736
666,0.510301
667,0.507651
668,0.496402
669,0.494727
670,0.487268
671,0.483760
672,0.488020
673,0.501890
674,0.496971
675,0.496597
676,0.492237
677,0.491022
678,0.494846
679,0.498729
680,0.501932
681,0.506262
682,0.514107
683,0.514147
684,0.527916
685,0.545796
686,0.566567
687,0.586475
688,0.605146
689,0.615741
690,0.632226
691,0.644993
692,0.656820
693,0.647605
694,0.639810
695,0.636502
696,0.622241
697,0.601862
698,0.592839
699,0.587658
700,0.580401
701,0.578692
702,0.571429
703,0.574658
704,0.577011
705,0.570834
706,0.561832
707,0.556567
708,0.545982
709,0.533651
710,0.522597
711,0.511402
712,0.494006
713,0.476310
714,0.467674
715,0.465087
716,0.462849
717,0.456858
718,0.444277
719,0.440581
720,0.423265
721,0.412907
722,0.391654
723,0.387867
724,0.379233
725,0.378673
726,0.388766
727,0.410810
728,0.431684
729,0.443025
730,0.448124
731,0.449144
732,0.450586
733,0.451156
734,0.454164
735,0.455700
736,0.456347
737,0.459294
738,0.465894
739,0.465894
740,0.465894
741,0.465894
742,0.465894
743,0.465855
744,0.463914
745,0.452705
746,0.438776
747,0.426013
748,0.409839
749,0.403437
750,0.391027
751,0.372468
752,0.371310
753,0.390497
754,0.424899
755,0.451975
756,0.458333
757,0.455716
758,0.455716
759,0.455633
760,0.453193
761,0.449435
762,0.453191
763,0.460569
764,0.463664
765,0.465124
766,0.470834
767,0.479398
768,0.496783
769,0.533648
770,0.563031
771,0.583376
772,0.592880
773,0.592880
774,0.592913
775,0.593632
776,0.593413
777,0.592777
778,0.590669
779,0.589406
780,0.594376
781,0.603373
782,0.595849
783,0.587728
784,0.566475
785,0.550899
786,0.543208
787,0.529437
788,0.519153
789,0.516212
790,0.514855
791,0.519599
792,0.520546
793,0.521692
794,0.521744
795,0.522179
796,0.529897
797,0.533758
798,0.546739
799,0.562283
800,0.572062
801,0.590050
802,0.601302
803,0.608985
804,0.613437
805,0.614916
806,0.616227
807,0.625499
808,0.626219
809,0.624168
810,0.612943
811,0.605369
812,0.591737
813,0.583017
814,0.571083
815,0.565873
816,0.561977
817,0.555064
818,0.552969
819,0.559351
820,0.567146
821,0.566056
822,0.565207
823,0.563304
824,0.562760
825,0.564006
826,0.564286
827,0.553716
828,0.560118
829,0.560773
830,0.563316
831,0.563690
832,0.574864
833,0.582371
834,0.583016
835,0.577928
836,0.582951
837,0.581387
838,0.589748
839,0.590610
840,0.589548
841,0.591206
842,0.589623
843,0.593821
844,0.605406
845,0.612207
846,0.615580
847,0.612464
848,0.607780
849,0.604269
850,0.603706
