frame_idx,arousal
1,0.000033
2,0.005572
3,0.012313
4,0.009214
5,0.003459
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000000
21,0.000000
22,0.000000
23,0.000000
24,0.000000
25,0.000000
26,0.000000
27,0.000000
28,0.000000
29,0.000000
30,0.000000
31,0.000000
32,0.000000
33,0.000000
34,0.000000
35,0.000000
36,0.000000
37,0.000000
38,0.000000
39,0.000000
40,0.000000
41,0.000000
42,0.000000
43,0.000000
44,0.000000
45,0.000000
46,0.000000
47,0.000000
48,0.000000
49,0.000000
50,0.000000
51,0.000000
52,0.000000
53,0.000000
54,-0.001121
55,-0.002120
56,-0.003252
57,-0.003999
58,-0.005001
59,-0.009360
60,-0.018403
61,-0.020977
62,-0.022867
63,-0.027827
64,-0.038451
65,-0.040363
66,-0.059983
67,-0.094684
68,-0.105883
69,-0.122937
70,-0.134945
71,-0.143761
72,-0.137000
73,-0.138579
74,-0.144289
75,-0.158729
76,-0.163541
77,-0.158989
78,-0.165385
79,-0.167732
80,-0.165202
81,-0.163871
82,-0.162061
83,-0.165162
84,-0.165249
85,-0.165383
86,-0.175676
87,-0.169497
88,-0.170268
89,-0.170444
90,-0.171222
91,-0.173595
92,-0.182060
93,-0.179567
94,-0.178457
95,-0.186174
96,-0.183378
97,-0.187072
98,-0.184353
99,-0.185548
100,-0.184182
101,-0.187318
102,-0.187458
103,-0.197268
104,-0.192414
105,-0.193510
106,-0.202127
107,-0.195117
108,-0.192996
109,-0.192996
110,-0.192996
111,-0.192973
112,-0.192707
113,-0.192348
114,-0.191989
115,-0.190066
116,-0.185917
117,-0.184648
118,-0.182206
119,-0.177083
120,-0.169025
121,-0.144109
122,-0.117525
123,-0.083545
124,-0.053342
125,-0.030955
126,-0.025628
127,-0.012914
128,0.009518
129,0.011696
130,0.014939
131,0.018314
132,0.025214
133,0.031431
134,0.037592
135,0.040805
136,0.041698
137,0.041698
138,0.041698
139,0.041524
140,0.039821
141,0.034997
142,0.028448
143,0.016501
144,0.006225
145,0.010372
146,0.013364
147,0.019447
148,0.036314
149,0.039580
150,0.047942
151,0.042553
152,0.053706
153,0.051740
154,0.054955
155,0.081773
156,0.095730
157,0.107577
158,0.112250
159,0.113134
160,0.112898
161,0.106894
162,0.096651
163,0.093300
164,0.090641
165,0.077609
166,0.069241
167,0.066783
168,0.063617
169,0.063930
170,0.065925
171,0.063173
172,0.047091
173,0.037354
174,0.025056
175,0.008345
176,-0.001664
177,-0.010198
178,-0.010240
179,-0.009798
180,-0.012237
181,-0.010682
182,-0.007135
183,-0.019946
184,-0.022498
185,-0.035007
186,-0.055343
187,-0.087225
188,-0.082263
189,-0.077647
190,-0.085123
191,-0.093731
192,-0.114737
193,-0.120540
194,-0.120822
195,-0.120135
196,-0.117429
197,-0.110847
198,-0.108582
199,-0.102994
200,-0.099443
201,-0.096738
202,-0.094760
203,-0.092479
204,-0.089776
