frame_idx,valence
1,0.007717
2,0.007717
3,0.001296
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000000
21,0.000000
22,0.000000
23,0.000000
24,0.000000
25,0.000000
26,0.000000
27,0.000000
28,0.000000
29,0.000000
30,0.000000
31,0.000000
32,0.000000
33,0.000000
34,0.000000
35,0.000000
36,0.000000
37,0.000000
38,0.000000
39,0.000000
40,0.000000
41,0.000000
42,0.000000
43,0.000000
44,0.000000
45,0.000000
46,0.000000
47,0.000000
48,0.000000
49,0.000000
50,0.000000
51,0.000000
52,0.000000
53,0.000000
54,0.000000
55,0.000000
56,0.000000
57,0.000000
58,0.000000
59,0.000000
60,0.000000
61,0.000000
62,0.000000
63,0.000000
64,0.000000
65,0.000000
66,0.000000
67,-0.004195
68,-0.022698
69,-0.032958
70,-0.037100
71,-0.037100
72,-0.037100
73,-0.037100
74,-0.037100
75,-0.037100
76,-0.045108
77,-0.051234
78,-0.051234
79,-0.051234
80,-0.051234
81,-0.051234
82,-0.051234
83,-0.051234
84,-0.051234
85,-0.051234
86,-0.051234
87,-0.051234
88,-0.051234
89,-0.051234
90,-0.051234
91,-0.051234
92,-0.051234
93,-0.051234
94,-0.051234
95,-0.051234
96,-0.051234
97,-0.051234
98,-0.051234
99,-0.052195
100,-0.059683
101,-0.060656
102,-0.060656
103,-0.060137
104,-0.055966
105,-0.052274
106,-0.046564
107,-0.042703
108,-0.037772
109,-0.045782
110,-0.051498
111,-0.051498
112,-0.051498
113,-0.051498
114,-0.051498
115,-0.051498
116,-0.055503
117,-0.059865
118,-0.059996
119,-0.059996
120,-0.059996
121,-0.059996
122,-0.059996
123,-0.059996
124,-0.059324
125,-0.055137
126,-0.053986
127,-0.053986
128,-0.053986
129,-0.053986
130,-0.053986
131,-0.053986
132,-0.053986
133,-0.053986
134,-0.053986
135,-0.053986
136,-0.053986
137,-0.053986
138,-0.053986
139,-0.053986
140,-0.053986
141,-0.050862
142,-0.048054
143,-0.047975
144,-0.047975
145,-0.047975
146,-0.047975
147,-0.047975
148,-0.045510
149,-0.042028
150,-0.041965
151,-0.040021
152,-0.036330
153,-0.036330
154,-0.036330
155,-0.036330
156,-0.036330
157,-0.036330
158,-0.036330
159,-0.032574
160,-0.030319
161,-0.030319
162,-0.030319
163,-0.030319
164,-0.030319
165,-0.030319
166,-0.030319
167,-0.030319
168,-0.028430
169,-0.024391
170,-0.024308
171,-0.024308
172,-0.024308
173,-0.024308
174,-0.024308
175,-0.024308
176,-0.024308
177,-0.024308
178,-0.024308
179,-0.024308
180,-0.024308
181,-0.024308
182,-0.024308
183,-0.024308
184,-0.024308
185,-0.024308
186,-0.024308
187,-0.024308
188,-0.024308
189,-0.024308
190,-0.024308
191,-0.024308
192,-0.024308
193,-0.024308
194,-0.024308
195,-0.024308
196,-0.024308
197,-0.024308
198,-0.024308
199,-0.024308
200,-0.024308
201,-0.024308
202,-0.024308
203,-0.024308
204,-0.024308
205,-0.024308
206,-0.024308
207,-0.024308
208,-0.024308
209,-0.024308
210,-0.024308
211,-0.024308
212,-0.024308
213,-0.024308
214,-0.024308
215,-0.024308
216,-0.024308
217,-0.024308
218,-0.024308
219,-0.024308
220,-0.024308
221,-0.024308
222,-0.024308
223,-0.038094
224,-0.047856
225,-0.047975
226,-0.047975
227,-0.047975
228,-0.047975
229,-0.047975
230,-0.047975
231,-0.047975
232,-0.047975
233,-0.047975
234,-0.047975
235,-0.047975
236,-0.047975
237,-0.047975
238,-0.047975
239,-0.047975
240,-0.047975
241,-0.047975
242,-0.047975
243,-0.047975
244,-0.047975
245,-0.047975
246,-0.047975
247,-0.047975
248,-0.047975
249,-0.047975
250,-0.047975
251,-0.047975
252,-0.047975
253,-0.047975
254,-0.047975
255,-0.047975
256,-0.047975
257,-0.047975
258,-0.047975
259,-0.047975
260,-0.047975
261,-0.047975
262,-0.056726
263,-0.064927
264,-0.071531
265,-0.078435
266,-0.080953
267,-0.080953
268,-0.091346
269,-0.095087
270,-0.095087
271,-0.102040
272,-0.104509
273,-0.104509
274,-0.104509
275,-0.104509
276,-0.104509
277,-0.104509
278,-0.104509
279,-0.104509
280,-0.104509
281,-0.104509
282,-0.104509
283,-0.104509
284,-0.104509
285,-0.104509
286,-0.109529
287,-0.121761
288,-0.122307
289,-0.122307
290,-0.122307
291,-0.123737
292,-0.127741
293,-0.128318
294,-0.128318
295,-0.128318
296,-0.128318
297,-0.128318
298,-0.128318
299,-0.128318
300,-0.128318
301,-0.128318
302,-0.128318
303,-0.128318
304,-0.128318
305,-0.128318
306,-0.128318
307,-0.128318
308,-0.128318
309,-0.128318
310,-0.128318
311,-0.128318
312,-0.132403
313,-0.139074
314,-0.139271
315,-0.139271
316,-0.139271
317,-0.139271
318,-0.139271
319,-0.139271
320,-0.139271
321,-0.139271
322,-0.139271
323,-0.139271
324,-0.139271
325,-0.139271
326,-0.139271
327,-0.139271
328,-0.139271
329,-0.141228
330,-0.146089
331,-0.146573
332,-0.146573
333,-0.146573
334,-0.146573
335,-0.146573
336,-0.146573
337,-0.146573
338,-0.146573
339,-0.146573
340,-0.146573
341,-0.146573
342,-0.146573
343,-0.147420
344,-0.151500
345,-0.155975
346,-0.157508
347,-0.157526
348,-0.157526
349,-0.157526
350,-0.157526
351,-0.159448
352,-0.163470
353,-0.163537
354,-0.163537
355,-0.163537
356,-0.163537
357,-0.163537
358,-0.163537
359,-0.163537
360,-0.163537
361,-0.163537
362,-0.163537
363,-0.163537
364,-0.163537
365,-0.163537
366,-0.163537
367,-0.163537
368,-0.163537
369,-0.163537
370,-0.163537
371,-0.163537
372,-0.163537
373,-0.163537
374,-0.163537
375,-0.163537
376,-0.163537
377,-0.163537
378,-0.163537
379,-0.163537
380,-0.163537
381,-0.163537
382,-0.163537
383,-0.163537
384,-0.163537
385,-0.163537
386,-0.163537
387,-0.163537
388,-0.163537
389,-0.163537
390,-0.163537
391,-0.163537
392,-0.163537
393,-0.163537
394,-0.163537
395,-0.163537
396,-0.163537
397,-0.163537
398,-0.163537
399,-0.163537
400,-0.163537
401,-0.163537
402,-0.163537
403,-0.163537
404,-0.163537
405,-0.163537
406,-0.166716
407,-0.169172
408,-0.169172
409,-0.169172
410,-0.169172
411,-0.169172
412,-0.169172
413,-0.169172
414,-0.169172
415,-0.169172
416,-0.169172
417,-0.169172
418,-0.169172
419,-0.169172
420,-0.169172
421,-0.169172
422,-0.169172
423,-0.169172
424,-0.169172
425,-0.169172
426,-0.169172
427,-0.169172
428,-0.169172
429,-0.169172
430,-0.169172
431,-0.169172
432,-0.169172
433,-0.169172
434,-0.169172
435,-0.169172
436,-0.169172
437,-0.169172
438,-0.169172
439,-0.169172
440,-0.169172
441,-0.169172
442,-0.169172
443,-0.169172
444,-0.169172
445,-0.169172
446,-0.169172
447,-0.169172
448,-0.169172
449,-0.169172
450,-0.169172
451,-0.169172
452,-0.169172
453,-0.169172
454,-0.169172
455,-0.169172
456,-0.169172
457,-0.169172
458,-0.169172
459,-0.169172
460,-0.169172
461,-0.169172
462,-0.169172
463,-0.169172
464,-0.169172
465,-0.169172
466,-0.169172
467,-0.169172
468,-0.169172
469,-0.169172
470,-0.169172
471,-0.169172
472,-0.169172
473,-0.169172
474,-0.169172
475,-0.169172
476,-0.169172
477,-0.169172
478,-0.169172
479,-0.169172
480,-0.169172
481,-0.169172
482,-0.169172
483,-0.169172
484,-0.169172
485,-0.169172
486,-0.169172
487,-0.169172
488,-0.169172
489,-0.169172
490,-0.169172
491,-0.169172
492,-0.169172
493,-0.169172
494,-0.169172
495,-0.169172
496,-0.169172
497,-0.169172
498,-0.169172
499,-0.169172
500,-0.169172
501,-0.169172
502,-0.169172
503,-0.169172
504,-0.169172
505,-0.169172
506,-0.169172
507,-0.169172
508,-0.169172
509,-0.169172
510,-0.169172
511,-0.169172
512,-0.169172
513,-0.169172
514,-0.169172
515,-0.169172
516,-0.169172
517,-0.169172
518,-0.169172
519,-0.169172
520,-0.169172
521,-0.169172
522,-0.169172
523,-0.169172
524,-0.169172
525,-0.169172
526,-0.169172
527,-0.169172
528,-0.169172
529,-0.169172
530,-0.169172
531,-0.169172
532,-0.169172
533,-0.169172
534,-0.169172
535,-0.169172
536,-0.163770
537,-0.142691
538,-0.139408
539,-0.139408
540,-0.139408
541,-0.139408
542,-0.139408
543,-0.139408
544,-0.139408
545,-0.139408
546,-0.139408
547,-0.139408
548,-0.139408
549,-0.139408
550,-0.139408
551,-0.139408
552,-0.139408
553,-0.139408
554,-0.139408
555,-0.139408
556,-0.139408
557,-0.139408
558,-0.139408
559,-0.139408
560,-0.151437
561,-0.168722
562,-0.169172
563,-0.169172
564,-0.169172
565,-0.169172
566,-0.169172
567,-0.169172
568,-0.169172
569,-0.169172
570,-0.169172
571,-0.169172
572,-0.169172
573,-0.168893
574,-0.156951
575,-0.139325
576,-0.128194
577,-0.126731
578,-0.127536
579,-0.132679
580,-0.134033
581,-0.134033
582,-0.134033
583,-0.134033
584,-0.134033
585,-0.134033
586,-0.134033
587,-0.134033
588,-0.134033
589,-0.134033
590,-0.134033
591,-0.134033
592,-0.134033
593,-0.134033
594,-0.134033
595,-0.134033
596,-0.135149
597,-0.142305
598,-0.144986
599,-0.144986
600,-0.144986
601,-0.144986
602,-0.144986
603,-0.144986
604,-0.144986
605,-0.144986
606,-0.144986
607,-0.144986
608,-0.144986
609,-0.144986
610,-0.144986
611,-0.144986
612,-0.144986
613,-0.145919
614,-0.151275
615,-0.148414
616,-0.123259
617,-0.119310
618,-0.119310
619,-0.119310
620,-0.119310
621,-0.117327
622,-0.111185
623,-0.110491
624,-0.111600
625,-0.118836
626,-0.121444
627,-0.121444
628,-0.121444
629,-0.121444
630,-0.121444
631,-0.121444
632,-0.121444
633,-0.121444
634,-0.121444
635,-0.121444
636,-0.121444
637,-0.121444
638,-0.121444
639,-0.121444
640,-0.121444
641,-0.121444
642,-0.121444
643,-0.121444
644,-0.121444
645,-0.121444
646,-0.121444
647,-0.121444
648,-0.121444
649,-0.117075
650,-0.109753
651,-0.108216
652,-0.108216
653,-0.108216
654,-0.112628
655,-0.135963
656,-0.141193
657,-0.143263
658,-0.154186
659,-0.155327
660,-0.157627
661,-0.170022
662,-0.172051
663,-0.172051
664,-0.172051
665,-0.172051
666,-0.172051
667,-0.172051
668,-0.172051
669,-0.172051
670,-0.172051
671,-0.172051
672,-0.172051
673,-0.178528
674,-0.183004
675,-0.183004
676,-0.187117
677,-0.190306
678,-0.190306
679,-0.190306
680,-0.190306
681,-0.190306
682,-0.190306
683,-0.190306
684,-0.190306
685,-0.190306
686,-0.190306
687,-0.190306
688,-0.190306
689,-0.190306
690,-0.190306
691,-0.190306
692,-0.190306
693,-0.190306
694,-0.190306
