frame_idx,valence
1,-0.420472
2,-0.420472
3,-0.420472
4,-0.420472
5,-0.420472
6,-0.420472
7,-0.420472
8,-0.420472
9,-0.420472
10,-0.420472
11,-0.420472
12,-0.420472
13,-0.420472
14,-0.420472
15,-0.420472
16,-0.420472
17,-0.420472
18,-0.420472
19,-0.420472
20,-0.420472
21,-0.420472
22,-0.420472
23,-0.420472
24,-0.420472
25,-0.420472
26,-0.420472
27,-0.420472
28,-0.420472
29,-0.420472
30,-0.420472
31,-0.420472
32,-0.420472
33,-0.420472
34,-0.420472
35,-0.420472
36,-0.420472
37,-0.420472
38,-0.420472
39,-0.420472
40,-0.420472
41,-0.420472
42,-0.420472
43,-0.420472
44,-0.420472
45,-0.420472
46,-0.420472
47,-0.420472
48,-0.420472
49,-0.420472
50,-0.420472
51,-0.420472
52,-0.420472
53,-0.420472
54,-0.420472
55,-0.420472
56,-0.420472
57,-0.420472
58,-0.420472
59,-0.420472
60,-0.420472
61,-0.420472
62,-0.420472
63,-0.420472
64,-0.420472
65,-0.420472
66,-0.420472
67,-0.420472
68,-0.420472
69,-0.420472
70,-0.420472
71,-0.420472
72,-0.420472
73,-0.420472
74,-0.420472
75,-0.420472
76,-0.420472
77,-0.420472
78,-0.420472
79,-0.420472
80,-0.420472
81,-0.420472
82,-0.420472
83,-0.420472
84,-0.420472
85,-0.420472
86,-0.420472
87,-0.420472
88,-0.420472
89,-0.420472
90,-0.420472
91,-0.420472
92,-0.420472
93,-0.420472
94,-0.420472
95,-0.420472
96,-0.420472
97,-0.420472
98,-0.420472
99,-0.420472
100,-0.420472
101,-0.420472
102,-0.420472
103,-0.420472
104,-0.420472
105,-0.420472
106,-0.420472
107,-0.420472
108,-0.420472
109,-0.420472
110,-0.420472
111,-0.420472
112,-0.420472
113,-0.420472
114,-0.420472
115,-0.420472
116,-0.420472
117,-0.420472
118,-0.420472
119,-0.420472
120,-0.420472
121,-0.420472
122,-0.420472
123,-0.420472
124,-0.420472
125,-0.420472
126,-0.420472
127,-0.420472
128,-0.420472
129,-0.420472
130,-0.420472
131,-0.420472
132,-0.420472
133,-0.420472
134,-0.420472
135,-0.420472
136,-0.420472
137,-0.420472
138,-0.420472
139,-0.420472
140,-0.420472
141,-0.420472
142,-0.420472
143,-0.420472
144,-0.420472
145,-0.420472
146,-0.420472
147,-0.420472
148,-0.420472
149,-0.420472
150,-0.420472
151,-0.420472
152,-0.420472
153,-0.420472
154,-0.420472
155,-0.420472
156,-0.420472
157,-0.420472
158,-0.420472
159,-0.420472
160,-0.420472
161,-0.420472
162,-0.420472
163,-0.420472
164,-0.420472
165,-0.420472
166,-0.420472
167,-0.420472
168,-0.420472
169,-0.420472
170,-0.420472
171,-0.420472
172,-0.420472
173,-0.420472
174,-0.420472
175,-0.420472
176,-0.420472
177,-0.420472
178,-0.420472
179,-0.420472
180,-0.420472
181,-0.420472
182,-0.420472
183,-0.420472
184,-0.420472
185,-0.420472
186,-0.420472
187,-0.420472
188,-0.420472
189,-0.420472
190,-0.420472
191,-0.420472
192,-0.420472
193,-0.420472
194,-0.420472
195,-0.420472
196,-0.420472
197,-0.420472
198,-0.420472
199,-0.420472
200,-0.420472
201,-0.420472
202,-0.420472
203,-0.420472
204,-0.420472
205,-0.420472
206,-0.420472
207,-0.420472
208,-0.420472
209,-0.420472
210,-0.420472
211,-0.420472
212,-0.420472
213,-0.420472
214,-0.420472
215,-0.420472
216,-0.420472
217,-0.420472
218,-0.420472
219,-0.420472
220,-0.420472
221,-0.420472
222,-0.420472
223,-0.420472
224,-0.420472
225,-0.420472
226,-0.420472
227,-0.420472
228,-0.420472
229,-0.420472
230,-0.420472
231,-0.420472
232,-0.420472
233,-0.420472
234,-0.420472
235,-0.420472
236,-0.420472
237,-0.420472
238,-0.420472
239,-0.420472
240,-0.420472
241,-0.420472
242,-0.420472
243,-0.420472
244,-0.420472
245,-0.420472
246,-0.420472
247,-0.420472
248,-0.420472
249,-0.420472
250,-0.420472
251,-0.420472
252,-0.420472
253,-0.420472
254,-0.420472
255,-0.420472
256,-0.420472
257,-0.420472
258,-0.420472
259,-0.420472
260,-0.420472
261,-0.420472
262,-0.420472
263,-0.420472
264,-0.420472
265,-0.420472
266,-0.420472
267,-0.420472
268,-0.420472
269,-0.420472
270,-0.420472
271,-0.420472
272,-0.420472
273,-0.420472
274,-0.420472
275,-0.420472
276,-0.420472
277,-0.420472
278,-0.420472
279,-0.420472
280,-0.420472
281,-0.420472
282,-0.420472
283,-0.420472
284,-0.420472
285,-0.420472
286,-0.420472
287,-0.420472
288,-0.420472
289,-0.420472
290,-0.420472
291,-0.420472
292,-0.420472
293,-0.420472
294,-0.420472
295,-0.420472
296,-0.420472
297,-0.420472
298,-0.420472
299,-0.420472
300,-0.420472
301,-0.420472
302,-0.420472
303,-0.420472
304,-0.420472
305,-0.420472
306,-0.420472
307,-0.420472
308,-0.420472
309,-0.420472
310,-0.420472
311,-0.420472
312,-0.420472
313,-0.420472
314,-0.420472
315,-0.420472
316,-0.420472
317,-0.420472
318,-0.420472
319,-0.420472
320,-0.420472
321,-0.420472
322,-0.420472
323,-0.420472
324,-0.420472
325,-0.420472
326,-0.420472
327,-0.420472
328,-0.420472
329,-0.420472
330,-0.420472
331,-0.420472
332,-0.420472
333,-0.420472
334,-0.420472
335,-0.420472
336,-0.420472
337,-0.420472
338,-0.420472
339,-0.420472
340,-0.420472
341,-0.420472
342,-0.420472
343,-0.420472
344,-0.420472
345,-0.420472
346,-0.420472
347,-0.420472
348,-0.420472
349,-0.420472
350,-0.420472
351,-0.420472
352,-0.420472
353,-0.420472
354,-0.420472
355,-0.420472
356,-0.420472
357,-0.420472
358,-0.420472
359,-0.420472
360,-0.420472
361,-0.420472
362,-0.420472
363,-0.420472
364,-0.420472
365,-0.420472
366,-0.420472
367,-0.420472
368,-0.420472
369,-0.420472
370,-0.420472
371,-0.420472
372,-0.420472
373,-0.420472
374,-0.420472
375,-0.420472
376,-0.420472
377,-0.420472
378,-0.420472
379,-0.420472
380,-0.420472
381,-0.420472
382,-0.420472
383,-0.420472
384,-0.420472
385,-0.420472
386,-0.420472
387,-0.420472
388,-0.420472
389,-0.420472
390,-0.420472
391,-0.420472
392,-0.420472
393,-0.420472
394,-0.420472
395,-0.420472
396,-0.420472
397,-0.420472
398,-0.420472
399,-0.420472
400,-0.420472
401,-0.420472
402,-0.420472
403,-0.420472
404,-0.420472
405,-0.420472
406,-0.420472
407,-0.420472
408,-0.420472
409,-0.420472
410,-0.420472
411,-0.420472
412,-0.420472
413,-0.420472
414,-0.420472
415,-0.420472
416,-0.420472
417,-0.420472
418,-0.420472
419,-0.420472
420,-0.420472
421,-0.420472
422,-0.420472
423,-0.420472
424,-0.420472
425,-0.420472
426,-0.420472
427,-0.420472
428,-0.420472
429,-0.420472
430,-0.420472
431,-0.420472
432,-0.420472
433,-0.420472
434,-0.420472
435,-0.420472
436,-0.420472
437,-0.420472
438,-0.420472
439,-0.420472
440,-0.420472
441,-0.420472
442,-0.420472
443,-0.420472
444,-0.420472
445,-0.420472
446,-0.420472
447,-0.420472
448,-0.420472
449,-0.420472
450,-0.420472
451,-0.420472
452,-0.420472
453,-0.420472
454,-0.420472
455,-0.420472
456,-0.420472
457,-0.420472
458,-0.420472
459,-0.420472
460,-0.420472
461,-0.420472
462,-0.420472
463,-0.420472
464,-0.420472
465,-0.420472
466,-0.420472
467,-0.420472
468,-0.420472
469,-0.420472
470,-0.420472
471,-0.420472
472,-0.420472
473,-0.420472
474,-0.420472
475,-0.420472
476,-0.420472
477,-0.420472
478,-0.420472
479,-0.420472
480,-0.420472
481,-0.420472
482,-0.420472
483,-0.420472
484,-0.420472
485,-0.420472
486,-0.420472
487,-0.420472
488,-0.420472
