frame_idx,arousal
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000000
21,0.000000
22,0.000000
23,0.000000
24,0.000000
25,0.000000
26,0.000000
27,0.000000
28,0.000000
29,0.000000
30,0.000000
31,0.060861
32,0.063310
33,0.063310
34,0.063310
35,0.063310
36,0.063310
37,0.063310
38,0.063310
39,0.063310
40,0.063310
41,0.063310
42,0.063310
43,0.063310
44,0.063310
45,0.063310
46,0.063310
47,0.063310
48,0.063310
49,0.063310
50,0.063310
51,0.063310
52,0.063310
53,0.063310
54,0.063310
55,0.063310
56,0.063310
57,0.063310
58,0.063310
59,0.063310
60,0.063310
61,0.063310
62,0.063310
63,0.063310
64,0.063203
65,0.058841
66,0.055905
67,0.059780
68,0.063306
69,0.057884
70,0.049609
71,0.046633
72,0.045577
73,0.043479
74,0.040352
75,0.039566
76,0.032647
77,0.036709
78,0.032067
79,0.032207
80,0.027450
81,0.027217
82,0.026886
83,0.020120
84,0.019358
85,0.017653
86,0.011909
87,0.011569
88,0.008170
89,0.000992
90,-0.003705
91,-0.003846
92,-0.003846
93,-0.003846
94,-0.003846
95,-0.003846
96,-0.003846
97,-0.003846
98,-0.006227
99,-0.009062
100,-0.009062
101,-0.009062
102,-0.009062
103,-0.009062
104,-0.009062
105,-0.009062
106,-0.009062
107,-0.009062
108,-0.009062
109,-0.012972
110,-0.016886
111,-0.016886
112,-0.016886
113,-0.016886
114,-0.016886
115,-0.016886
116,-0.016886
117,-0.016886
118,-0.016886
119,-0.016886
120,-0.016886
121,-0.016886
122,-0.016886
123,-0.016886
124,-0.017115
125,-0.021688
126,-0.023767
127,-0.023893
128,-0.024088
129,-0.028585
130,-0.029109
131,-0.032637
132,-0.036583
133,-0.036583
134,-0.036583
135,-0.036984
136,-0.044586
137,-0.047795
138,-0.047795
139,-0.048231
140,-0.054607
141,-0.055269
142,-0.055269
143,-0.055269
144,-0.055269
145,-0.055269
146,-0.055373
147,-0.057442
148,-0.062507
149,-0.063105
150,-0.068636
151,-0.075111
152,-0.086632
153,-0.089252
154,-0.089252
155,-0.089252
156,-0.089431
157,-0.093928
158,-0.096726
159,-0.096726
160,-0.096726
161,-0.096726
162,-0.096726
163,-0.096726
164,-0.096726
165,-0.096726
166,-0.096726
167,-0.096726
168,-0.096726
169,-0.096726
170,-0.096726
171,-0.096726
172,-0.096726
173,-0.100147
174,-0.107026
175,-0.107470
176,-0.107470
177,-0.110396
178,-0.115345
179,-0.122524
180,-0.125544
181,-0.117675
182,-0.123179
183,-0.126352
184,-0.126352
185,-0.126352
186,-0.126352
187,-0.126352
188,-0.125174
189,-0.121635
190,-0.125367
191,-0.125107
192,-0.124676
193,-0.126297
194,-0.126352
195,-0.126352
196,-0.124664
197,-0.126055
198,-0.126352
199,-0.123612
200,-0.125343
201,-0.126352
202,-0.126352
203,-0.126352
204,-0.128603
205,-0.138081
206,-0.137878
207,-0.134998
208,-0.138581
209,-0.139066
210,-0.138807
211,-0.136488
212,-0.138690
213,-0.139956
214,-0.144562
215,-0.147830
216,-0.151408
217,-0.151756
218,-0.151756
219,-0.151756
220,-0.151756
221,-0.151756
222,-0.151756
223,-0.151756
224,-0.151756
225,-0.151756
226,-0.151181
227,-0.147761
228,-0.151567
229,-0.151170
230,-0.147730
231,-0.151632
232,-0.151756
233,-0.151756
234,-0.151756
235,-0.151756
236,-0.151461
237,-0.148376
238,-0.148411
239,-0.142247
240,-0.136808
241,-0.136694
242,-0.131016
243,-0.126064
244,-0.124532
245,-0.126649
246,-0.133351
247,-0.127964
248,-0.123971
249,-0.119666
250,-0.122772
251,-0.124156
252,-0.124156
253,-0.123877
254,-0.119962
255,-0.105934
256,-0.101646
257,-0.101306
258,-0.098821
259,-0.094693
260,-0.097147
261,-0.100624
262,-0.099406
263,-0.095974
264,-0.095765
265,-0.093337
266,-0.088807
267,-0.088291
268,-0.087699
269,-0.085315
270,-0.087343
271,-0.087418
272,-0.083759
273,-0.082985
274,-0.082985
275,-0.082305
276,-0.077250
277,-0.073244
278,-0.069863
279,-0.069720
280,-0.069720
281,-0.066698
282,-0.063492
283,-0.056489
284,-0.059285
285,-0.059002
286,-0.054927
287,-0.054135
288,-0.053356
289,-0.050172
290,-0.048829
291,-0.044974
292,-0.035779
293,-0.035091
294,-0.032258
295,-0.027155
296,-0.027155
297,-0.027155
298,-0.027155
299,-0.026206
300,-0.026579
301,-0.027155
302,-0.027155
303,-0.027155
304,-0.026829
305,-0.023437
306,-0.016631
307,-0.010626
308,-0.013765
309,-0.014091
310,-0.012366
311,-0.011882
312,-0.013942
313,-0.014375
314,-0.013624
315,-0.005257
316,0.007476
317,0.010569
318,0.010569
319,0.010569
320,0.010569
321,0.011689
322,0.022138
323,0.029688
324,0.030770
325,0.036403
326,0.039955
327,0.043384
328,0.043800
329,0.049754
330,0.049873
331,0.054535
332,0.058732
333,0.066214
334,0.069300
335,0.069482
336,0.071053
337,0.078459
338,0.082378
339,0.082634
340,0.082634
341,0.082634
342,0.082634
343,0.082634
344,0.082634
345,0.082634
346,0.082634
347,0.083224
348,0.087291
349,0.090056
350,0.092156
351,0.097116
352,0.100395
353,0.107281
354,0.113262
355,0.117401
356,0.126289
357,0.131717
358,0.131933
359,0.135053
360,0.141641
361,0.144340
362,0.145483
363,0.143930
364,0.149589
365,0.155048
366,0.155233
367,0.159326
368,0.160820
369,0.162226
370,0.162488
371,0.162488
372,0.162954
373,0.166546
374,0.169880
375,0.169962
376,0.169962
377,0.169962
378,0.169962
379,0.171525
380,0.177004
381,0.177786
382,0.177786
383,0.177786
384,0.181083
385,0.187951
386,0.190009
387,0.190009
388,0.190009
389,0.190009
390,0.190009
391,0.190009
392,0.190009
393,0.190009
394,0.190009
395,0.190009
396,0.190009
397,0.190009
398,0.190009
399,0.190009
400,0.190009
401,0.190009
402,0.183526
403,0.179146
404,0.180858
405,0.175861
406,0.175311
407,0.176685
408,0.176807
409,0.178785
410,0.181364
411,0.178939
412,0.176497
413,0.176391
414,0.176226
415,0.174237
416,0.171416
417,0.169422
418,0.165639
419,0.162359
420,0.158065
421,0.155500
422,0.155500
423,0.155500
424,0.155500
425,0.155793
426,0.159055
427,0.162854
428,0.163324
429,0.163324
430,0.165519
431,0.165302
432,0.163234
433,0.163234
434,0.163234
435,0.163234
436,0.162472
437,0.156698
438,0.153524
439,0.150045
440,0.146979
441,0.146251
442,0.144788
443,0.144664
444,0.144664
445,0.144664
446,0.144664
447,0.144293
448,0.140285
449,0.139139
450,0.137189
451,0.136373
452,0.136373
453,0.136373
454,0.136373
455,0.136373
456,0.126082
457,0.116350
458,0.108416
459,0.098677
460,0.097189
461,0.097189
462,0.097189
463,0.097189
464,0.097189
465,0.097189
466,0.097189
467,0.097189
468,0.097189
469,0.097189
470,0.097189
471,0.097189
472,0.097189
473,0.097928
474,0.100121
475,0.099160
476,0.097189
477,0.097189
478,0.097189
479,0.097189
480,0.097189
481,0.097189
482,0.097189
483,0.097189
484,0.094559
485,0.086938
486,0.082951
487,0.074443
488,0.072245
489,0.072245
490,0.072245
491,0.072055
492,0.069030
493,0.067700
494,0.069310
495,0.067558
496,0.064769
497,0.062439
498,0.059711
499,0.059531
500,0.059531
501,0.060618
502,0.063964
503,0.060322
504,0.059531
505,0.059531
506,0.059605
507,0.060893
508,0.059753
509,0.059531
510,0.059531
511,0.059531
512,0.059531
513,0.059731
514,0.064789
515,0.058711
516,0.052462
517,0.055322
518,0.053229
519,0.051904
520,0.048311
521,0.046353
522,0.048258
523,0.044540
524,0.044080
525,0.044080
526,0.044080
527,0.044080
528,0.044333
529,0.046200
530,0.044363
531,0.044080
532,0.044080
533,0.044984
534,0.048061
535,0.046247
536,0.044319
537,0.045364
538,0.044195
539,0.048239
540,0.044714
541,0.044927
542,0.045275
543,0.044080
544,0.044080
545,0.044118
546,0.046063
547,0.050694
548,0.052699
549,0.052021
550,0.052021
551,0.052021
552,0.052021
553,0.052517
554,0.060453
555,0.060011
556,0.059676
557,0.062707
558,0.060499
559,0.067207
560,0.076164
561,0.075142
562,0.075073
563,0.073411
564,0.073436
565,0.078399
566,0.080331
567,0.081149
568,0.083095
569,0.078861
570,0.083864
571,0.083891
572,0.080617
573,0.079843
574,0.083930
575,0.082215
576,0.075663
577,0.071629
578,0.076645
579,0.076645
580,0.076645
581,0.076645
582,0.076645
583,0.076645
584,0.076645
585,0.076645
586,0.076645
587,0.076645
588,0.076645
589,0.076645
590,0.076645
591,0.075004
592,0.066063
593,0.067023
594,0.083638
595,0.082175
596,0.082292
597,0.086234
598,0.086234
599,0.086234
600,0.086234
601,0.086234
602,0.086234
603,0.086234
604,0.087106
605,0.093273
606,0.093708
607,0.093708
608,0.093708
609,0.093708
610,0.093708
611,0.093708
612,0.093708
613,0.093631
614,0.090514
615,0.082507
616,0.081804
617,0.081804
618,0.081804
619,0.079163
620,0.073802
621,0.068223
622,0.065302
623,0.058233
624,0.058151
625,0.067696
626,0.070350
627,0.073102
628,0.075255
629,0.077869
630,0.089583
631,0.091296
632,0.097090
633,0.100070
634,0.098615
635,0.098905
636,0.098394
637,0.101600
638,0.102425
639,0.103783
640,0.102484
641,0.102339
642,0.102339
643,0.102339
644,0.102339
645,0.102339
646,0.102339
647,0.103079
648,0.112698
649,0.118009
650,0.121528
651,0.126442
652,0.130684
653,0.134172
654,0.135917
655,0.135917
656,0.135917
657,0.135917
658,0.135917
659,0.135917
660,0.135917
661,0.135917
662,0.135917
663,0.139829
664,0.143741
665,0.145047
666,0.148888
667,0.153825
668,0.159471
669,0.163207
670,0.167616
671,0.169474
672,0.169495
673,0.169495
674,0.169495
675,0.169495
676,0.168912
677,0.166752
678,0.171376
679,0.173842
680,0.179917
681,0.180253
682,0.180253
683,0.180253
684,0.182072
685,0.185362
686,0.185233
687,0.182894
688,0.185597
689,0.191673
690,0.193293
691,0.193346
692,0.196370
693,0.198509
694,0.198509
695,0.198509
696,0.198509
697,0.194284
698,0.187381
699,0.187101
700,0.187101
701,0.187101
702,0.187101
703,0.187101
704,0.185420
705,0.169906
706,0.175979
707,0.170580
708,0.165795
709,0.169983
710,0.168415
711,0.167780
712,0.150104
713,0.139574
714,0.139401
715,0.139401
716,0.139401
717,0.139401
718,0.139401
719,0.139401
720,0.139595
721,0.140687
722,0.139401
723,0.139401
724,0.139401
725,0.139401
726,0.139401
727,0.139241
728,0.134428
729,0.132395
730,0.132395
731,0.132395
732,0.132395
733,0.132395
734,0.132395
735,0.132395
736,0.132395
737,0.132395
738,0.132395
739,0.132395
740,0.132395
741,0.132395
742,0.132395
743,0.132395
744,0.132395
745,0.132395
746,0.132235
747,0.125874
748,0.120901
749,0.119970
750,0.113248
751,0.113225
752,0.113225
753,0.113225
754,0.113225
755,0.113225
756,0.113225
757,0.113225
758,0.113225
759,0.113225
760,0.113271
761,0.113552
762,0.113824
763,0.114214
764,0.113225
765,0.113225
766,0.113278
767,0.114175
768,0.113229
769,0.114330
770,0.116021
771,0.116307
772,0.124633
773,0.125341
774,0.126723
775,0.124638
776,0.124645
777,0.126228
778,0.124633
779,0.125350
780,0.135840
781,0.135844
