frame_idx,arousal
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000000
21,0.000000
22,0.000000
23,0.000000
24,0.000000
25,0.000000
26,0.000000
27,0.000000
28,0.000000
29,0.000000
30,0.000000
31,0.000000
32,0.000000
33,0.000000
34,0.000000
35,0.000000
36,-0.001190
37,0.008228
38,0.017973
39,0.019563
40,0.018803
41,0.012910
42,0.008654
43,0.007455
44,0.007455
45,0.007455
46,0.027941
47,0.029618
48,0.032433
49,0.038878
50,0.043388
51,0.051604
52,0.058070
53,0.075026
54,0.086410
55,0.101018
56,0.106136
57,0.109055
58,0.114565
59,0.123679
60,0.130880
61,0.141799
62,0.148305
63,0.156190
64,0.159716
65,0.159754
66,0.159754
67,0.159754
68,0.159754
69,0.168288
70,0.179349
71,0.185337
72,0.197018
73,0.206413
74,0.214454
75,0.222678
76,0.223508
77,0.216977
78,0.210582
79,0.208130
80,0.208130
81,0.208130
82,0.208130
83,0.208130
84,0.212965
85,0.221242
86,0.232950
87,0.259442
88,0.276150
89,0.287886
90,0.288826
91,0.295431
92,0.297918
93,0.299020
94,0.304865
95,0.306987
96,0.307011
97,0.307011
98,0.307011
99,0.307011
100,0.307011
101,0.307011
102,0.307011
103,0.307011
104,0.307011
105,0.307011
106,0.307011
107,0.305369
108,0.305277
109,0.305277
110,0.305277
111,0.305277
112,0.305277
113,0.305277
114,0.305277
115,0.305277
116,0.305277
117,0.305277
118,0.305277
119,0.305277
120,0.305277
121,0.305277
122,0.313926
123,0.307919
124,0.305277
125,0.305277
126,0.305277
127,0.305277
128,0.305277
129,0.304468
130,0.297611
131,0.303470
132,0.305277
133,0.300097
134,0.292002
135,0.285785
136,0.285785
137,0.285785
138,0.285785
139,0.285785
140,0.285785
141,0.285674
142,0.280338
143,0.278852
144,0.278852
145,0.278852
146,0.278852
147,0.278852
148,0.278852
149,0.278852
150,0.278852
151,0.278852
152,0.278852
153,0.278852
154,0.278852
155,0.278852
156,0.278852
157,0.274978
158,0.274125
159,0.271047
160,0.268452
161,0.268452
162,0.268452
163,0.268452
164,0.268452
165,0.268452
166,0.266572
167,0.262769
168,0.261657
169,0.254572
170,0.252860
171,0.252860
172,0.252860
173,0.252860
174,0.252860
175,0.251784
176,0.241854
177,0.239789
178,0.239789
179,0.239789
180,0.239789
181,0.239789
182,0.239789
183,0.237781
184,0.231636
185,0.229390
186,0.229390
187,0.229831
188,0.232562
189,0.229677
190,0.227846
191,0.223567
192,0.222456
193,0.222456
194,0.222456
195,0.222456
196,0.222456
197,0.222456
198,0.222456
199,0.222456
200,0.222456
201,0.222456
202,0.222456
203,0.222456
204,0.222456
205,0.222456
206,0.222456
207,0.222456
208,0.222456
209,0.222456
210,0.219372
211,0.202245
212,0.199725
213,0.199725
214,0.199725
215,0.199725
216,0.199725
217,0.199725
218,0.199725
219,0.199725
220,0.198898
221,0.195272
222,0.192334
223,0.187429
224,0.183641
225,0.177579
226,0.172369
227,0.168226
228,0.160197
229,0.156411
230,0.157649
231,0.157298
232,0.156411
233,0.153278
234,0.147081
235,0.139769
236,0.140058
237,0.140058
238,0.140058
239,0.131659
240,0.131068
241,0.127472
242,0.126988
243,0.128148
244,0.128427
245,0.119443
246,0.108221
247,0.100129
248,0.095130
249,0.092799
250,0.094427
251,0.087249
252,0.087546
253,0.085743
254,0.081262
255,0.075842
256,0.069676
257,0.066666
258,0.066146
259,0.063679
260,0.063618
261,0.066555
262,0.065208
263,0.058312
264,0.054258
265,0.056379
266,0.059424
267,0.056249
268,0.055781
269,0.054052
270,0.053863
271,0.051066
272,0.049315
273,0.049315
274,0.050452
275,0.054981
276,0.046660
277,0.038909
278,0.037829
279,0.041355
280,0.042992
281,0.037808
282,0.036260
283,0.029654
284,0.024175
285,0.023635
286,0.022369
287,0.023933
288,0.020565
289,0.029097
290,0.024246
291,0.028251
292,0.029848
293,0.027733
294,0.028678
295,0.024653
296,0.029575
297,0.030100
298,0.023683
299,0.020817
300,0.023079
301,0.009629
302,0.015607
303,0.008797
304,0.010288
305,0.007159
306,0.009112
307,0.010395
308,0.007091
309,0.002911
310,0.006543
311,0.010462
312,0.008541
313,0.002712
314,0.004775
315,0.010670
316,0.012329
317,0.009509
318,0.004050
319,0.001817
320,0.001817
321,0.001817
322,0.001817
323,0.001911
324,0.001771
325,-0.005093
326,0.003110
327,-0.004839
328,-0.008842
329,-0.003716
330,-0.009465
331,-0.009465
332,-0.009465
333,-0.009465
334,-0.009465
335,-0.009465
336,-0.009465
337,-0.009465
338,-0.009465
339,-0.007648
340,-0.000161
341,-0.002001
342,0.001515
343,0.000589
344,-0.001483
345,-0.000865
346,-0.004237
347,-0.003695
348,-0.001994
349,-0.007197
350,-0.004470
351,-0.000474
352,-0.000142
353,0.002777
354,-0.004946
355,-0.010225
356,-0.009724
357,-0.013832
358,-0.022136
359,-0.021322
360,-0.023100
361,-0.032420
362,-0.026435
363,-0.027965
364,-0.037077
365,-0.047493
366,-0.035648
367,-0.025899
368,-0.043952
369,-0.043564
370,-0.034287
371,-0.039239
372,-0.046662
373,-0.048346
374,-0.048346
375,-0.042977
376,-0.041100
377,-0.044227
378,-0.043733
379,-0.048346
380,-0.044784
381,-0.039188
382,-0.038011
383,-0.045604
384,-0.038814
385,-0.026691
386,-0.022898
387,-0.029950
388,-0.034663
389,-0.032802
390,-0.037422
391,-0.038561
392,-0.038561
393,-0.038561
394,-0.038561
395,-0.038561
396,-0.038561
397,-0.038561
398,-0.038561
399,-0.040795
400,-0.038569
401,-0.038561
