frame_idx,arousal
1,0.051948
2,0.051604
3,-0.000090
4,-0.005030
5,-0.004760
6,0.010695
7,0.010695
8,0.010695
9,0.010695
10,0.010928
11,0.016000
12,0.016043
13,0.016043
14,0.016043
15,0.016043
16,0.016043
17,0.016043
18,0.016043
19,0.016043
20,0.016043
21,0.016043
22,0.016043
23,0.016043
24,0.016043
25,0.016043
26,0.016043
27,0.016043
28,0.016043
29,0.016043
30,0.016043
31,0.016043
32,0.016043
33,0.016043
34,0.016043
35,0.016043
36,0.016043
37,0.016043
38,0.016043
39,0.016043
40,0.016043
41,0.016043
42,0.016043
43,0.016043
44,0.016043
45,0.016043
46,0.016043
47,0.016043
48,0.016043
49,0.016043
50,0.016043
51,0.016043
52,0.016043
53,0.016043
54,0.016043
55,0.016043
56,0.016043
57,0.016043
58,0.016043
59,0.016043
60,0.016043
61,0.016043
62,0.016043
63,0.016043
64,0.016043
65,0.016043
66,0.016043
67,0.016043
68,0.046038
69,0.050888
70,0.050888
71,0.050888
72,0.050888
73,0.050888
74,0.051634
75,0.059614
76,0.060567
77,0.060567
78,0.060567
79,0.060567
80,0.060567
81,0.068509
82,0.070892
83,0.070892
84,0.070892
85,0.070892
86,0.070892
87,0.070892
88,0.070892
89,0.084383
90,0.086379
91,0.086379
92,0.086379
93,0.086379
94,0.097027
95,0.121087
96,0.122284
97,0.134327
98,0.119690
99,0.098976
100,0.098602
101,0.098602
102,0.098602
103,0.098602
104,0.098602
105,0.098602
106,0.119628
107,0.139573
108,0.139855
109,0.139855
110,0.139855
111,0.139855
112,0.144815
113,0.159123
114,0.163510
115,0.163537
116,0.165950
117,0.286063
118,0.316326
119,0.326589
120,0.327785
121,0.329087
122,0.323613
123,0.304517
124,0.304517
125,0.304517
126,0.304517
127,0.304517
128,0.304517
129,0.304517
130,0.304517
131,0.304517
132,0.298961
133,0.289337
134,0.289030
135,0.289030
136,0.289030
137,0.289030
138,0.289030
139,0.289030
140,0.289030
141,0.287970
142,0.256865
143,0.232879
144,0.241597
145,0.238767
146,0.224002
147,0.218203
148,0.213771
149,0.213771
150,0.213771
151,0.213771
152,0.207978
153,0.202312
154,0.206312
155,0.213350
156,0.213771
157,0.213771
158,0.213771
159,0.213771
160,0.213771
161,0.212191
162,0.203208
163,0.202312
164,0.202312
165,0.195807
166,0.184956
167,0.184741
168,0.184741
169,0.184741
170,0.184741
171,0.184741
172,0.184741
173,0.208039
174,0.225230
175,0.225230
176,0.225230
177,0.225230
178,0.225230
179,0.225230
180,0.224432
181,0.208571
182,0.183342
183,0.175047
184,0.192679
185,0.198636
186,0.159541
187,0.152748
188,0.160699
189,0.161059
190,0.179803
191,0.200964
192,0.202312
193,0.202312
