frame_idx,valence
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,-0.000253
14,-0.021721
15,-0.028422
16,-0.029136
17,-0.029136
18,-0.029136
19,-0.029136
20,-0.029136
21,-0.029136
22,-0.029136
23,-0.029136
24,-0.029136
25,-0.029136
26,-0.029136
27,-0.029136
28,-0.029136
29,-0.029136
30,-0.029136
31,-0.029136
32,-0.029136
33,-0.029136
34,-0.029136
35,-0.029136
36,-0.029136
37,-0.029136
38,-0.029136
39,-0.034792
40,-0.040235
41,-0.040235
42,-0.040235
43,-0.040235
44,-0.040235
45,-0.040235
46,-0.040235
47,-0.039896
48,-0.020326
49,-0.010637
50,-0.010473
51,-0.003959
52,-0.003237
53,-0.003237
54,-0.003237
55,-0.003237
56,-0.003237
57,-0.003237
58,-0.003237
59,-0.003237
60,-0.003237
61,-0.002745
62,0.014564
63,0.029347
64,0.042782
65,0.052285
66,0.058962
67,0.072276
68,0.082070
69,0.083261
70,0.086301
71,0.086576
72,0.095247
73,0.110352
74,0.120778
75,0.126030
76,0.135545
77,0.144893
78,0.144893
79,0.151131
80,0.151368
81,0.151368
82,0.151368
83,0.151698
84,0.162199
85,0.162467
86,0.162467
87,0.162467
88,0.162467
89,0.162467
90,0.162467
91,0.162467
92,0.163023
93,0.176359
94,0.195775
95,0.213643
96,0.221526
97,0.233478
98,0.244453
99,0.251354
100,0.251409
101,0.252473
102,0.262509
103,0.266213
104,0.270368
105,0.279446
106,0.280545
107,0.286541
108,0.287945
109,0.293014
110,0.298992
111,0.309542
112,0.316896
113,0.317081
114,0.327617
115,0.328562
116,0.335084
117,0.335580
118,0.335580
119,0.335580
120,0.335580
121,0.335580
122,0.335580
123,0.335580
124,0.342319
125,0.364719
126,0.371897
127,0.372124
128,0.378443
129,0.387201
130,0.391016
131,0.391016
132,0.391016
133,0.391016
134,0.391016
135,0.391016
136,0.391016
137,0.391016
138,0.391016
139,0.391016
140,0.391016
141,0.391016
142,0.391016
143,0.394405
144,0.402007
145,0.402218
146,0.402218
147,0.402218
148,0.402218
149,0.389296
150,0.376908
151,0.381589
152,0.391306
153,0.392041
154,0.388360
155,0.393392
156,0.401452
157,0.404158
158,0.404158
159,0.404158
160,0.404158
161,0.407818
162,0.411882
163,0.413700
164,0.423640
165,0.439880
166,0.457937
167,0.463932
168,0.480612
169,0.481967
170,0.492364
171,0.492799
172,0.492799
173,0.492799
174,0.490024
175,0.456993
176,0.453956
177,0.453956
178,0.453956
179,0.453956
180,0.453956
181,0.453956
182,0.453956
183,0.453956
184,0.453956
185,0.453956
186,0.457278
187,0.461186
188,0.461261
189,0.461261
190,0.461261
191,0.461261
192,0.461261
193,0.461261
194,0.461261
195,0.456411
196,0.450314
197,0.450162
198,0.450162
199,0.450162
200,0.450162
201,0.450162
202,0.449416
203,0.441974
204,0.440297
205,0.440297
206,0.440297
207,0.439687
208,0.433237
209,0.417514
210,0.406073
211,0.389287
212,0.382895
213,0.377650
214,0.368021
215,0.357989
216,0.357520
217,0.357520
218,0.357520
219,0.357520
220,0.357520
221,0.357520
222,0.357520
223,0.357520
224,0.350764
225,0.350120
226,0.350120
227,0.350120
228,0.350120
229,0.350120
230,0.350120
231,0.350120
232,0.350120
233,0.350120
234,0.352315
235,0.369765
236,0.408923
237,0.415450
238,0.415450
239,0.415450
240,0.420472
241,0.425233
242,0.425315
243,0.425315
244,0.425315
245,0.425315
246,0.425315
247,0.425315
248,0.425315
249,0.425315
250,0.425315
251,0.425315
252,0.425315
253,0.425315
254,0.430697
255,0.457324
256,0.462876
257,0.471685
258,0.472950
259,0.473407
260,0.447711
261,0.440596
262,0.436574
263,0.436574
264,0.436574
265,0.436574
266,0.436574
267,0.436574
268,0.436574
269,0.436574
270,0.436574
271,0.436574
272,0.436574
273,0.436574
274,0.436574
275,0.436574
276,0.436574
277,0.436574
278,0.436574
279,0.436574
280,0.435518
281,0.427263
282,0.426709
283,0.426709
284,0.418924
285,0.416844
286,0.416844
287,0.415805
288,0.408169
289,0.404947
290,0.393481
291,0.366920
292,0.357968
293,0.357182
294,0.357182
295,0.357182
296,0.357182
297,0.357182
298,0.357182
299,0.357182
300,0.357182
301,0.357182
302,0.357182
303,0.357182
304,0.357182
305,0.356226
306,0.343977
307,0.339568
308,0.339524
309,0.339524
310,0.339524
311,0.339524
312,0.339524
313,0.339524
314,0.334162
315,0.329659
316,0.327176
317,0.318659
318,0.318457
319,0.318457
320,0.318457
321,0.318457
322,0.318457
323,0.318457
324,0.318457
325,0.317397
326,0.311093
327,0.310664
328,0.310664
329,0.310664
330,0.310664
331,0.310664
332,0.310664
333,0.310664
334,0.310664
335,0.310664
336,0.310664
337,0.310664
338,0.310664
339,0.310664
340,0.310664
341,0.310664
342,0.310664
343,0.310664
344,0.310664
345,0.310664
346,0.310664
347,0.310664
348,0.310664
349,0.310664
350,0.310664
351,0.310664
352,0.310664
353,0.310664
354,0.310664
355,0.310664
356,0.310664
357,0.310664
358,0.310664
359,0.310664
360,0.310664
361,0.310664
362,0.310664
363,0.310664
364,0.310664
365,0.310664
366,0.310664
367,0.305100
368,0.299212
369,0.298975
370,0.298975
371,0.298975
372,0.298975
373,0.298975
374,0.298975
375,0.297789
376,0.291640
377,0.291183
378,0.289467
379,0.280640
380,0.279981
381,0.279981
382,0.279981
383,0.279981
384,0.279981
385,0.279981
386,0.279981
387,0.279981
388,0.279981
389,0.279981
390,0.279981
391,0.258634
392,0.251505
393,0.243738
394,0.233672
395,0.232346
396,0.232346
397,0.232346
398,0.232346
399,0.236700
400,0.262170
401,0.268938
402,0.263867
403,0.263423
404,0.266199
405,0.274313
406,0.278626
407,0.282323
408,0.282417
409,0.282417
410,0.282417
411,0.282417
412,0.282417
413,0.282417
414,0.282417
415,0.282417
416,0.282417
417,0.282417
418,0.282417
419,0.280870
420,0.273185
421,0.272552
422,0.272552
423,0.272552
424,0.272552
425,0.272552
426,0.272552
427,0.272552
428,0.272552
429,0.271365
430,0.264719
431,0.257605
432,0.247441
433,0.243573
434,0.243573
435,0.243573
436,0.243573
437,0.243573
438,0.243573
439,0.243573
440,0.243573
441,0.243573
442,0.243573
443,0.243573
444,0.243573
445,0.243573
446,0.243573
447,0.243573
448,0.243573
449,0.243573
450,0.243573
451,0.243573
452,0.243573
453,0.243573
454,0.243573
455,0.243573
456,0.243573
457,0.243573
458,0.243573
459,0.243573
460,0.243573
461,0.243573
462,0.243573
463,0.243573
464,0.243573
465,0.243573
466,0.243573
467,0.243573
468,0.243573
469,0.243573
470,0.243573
471,0.243573
472,0.243573
473,0.243573
474,0.243573
475,0.243573
476,0.243573
477,0.243573
478,0.243573
479,0.243573
480,0.243573
481,0.237887
482,0.233770
483,0.233708
484,0.233708
485,0.233708
486,0.233708
487,0.233708
488,0.233708
489,0.233708
490,0.233708
491,0.233708
492,0.233708
493,0.233708
494,0.233708
495,0.233708
496,0.233708
497,0.233708
498,0.233708
499,0.233708
500,0.233708
501,0.233708
502,0.233708
503,0.233708
504,0.233708
505,0.233708
506,0.233708
507,0.233075
508,0.231707
509,0.230877
510,0.229244
511,0.224559
512,0.224260
513,0.224260
514,0.224260
515,0.224260
516,0.224260
517,0.224260
518,0.224260
519,0.224260
520,0.224260
521,0.224260
522,0.224260
523,0.224260
524,0.224260
525,0.224260
526,0.224260
527,0.224260
528,0.224260
529,0.224260
530,0.224260
531,0.219038
532,0.199140
533,0.197473
534,0.197473
535,0.197473
536,0.197473
537,0.194392
538,0.188938
539,0.188841
540,0.188841
541,0.188841
542,0.188841
543,0.188841
544,0.188841
545,0.186784
546,0.179561
547,0.178982
548,0.178982
549,0.178982
550,0.176048
551,0.172409
552,0.172409
553,0.172409
554,0.172409
555,0.172409
556,0.172409
557,0.172409
558,0.172409
559,0.172409
560,0.172409
561,0.172409
562,0.172409
563,0.195733
564,0.210412
565,0.210636
566,0.210636
567,0.210636
568,0.210636
569,0.210636
570,0.210636
571,0.210636
572,0.210636
573,0.210636
574,0.210636
575,0.210636
576,0.210636
577,0.210636
578,0.210636
579,0.210636
580,0.210636
581,0.189331
582,0.172874
583,0.172409
584,0.172409
585,0.172409
586,0.172409
587,0.172409
588,0.168772
589,0.160761
590,0.153861
591,0.145952
592,0.138786
593,0.138504
594,0.128224
595,0.140367
596,0.155006
597,0.155951
598,0.150966
599,0.144501
600,0.139221
601,0.143176
602,0.138694
603,0.131111
604,0.121608
605,0.115134
606,0.105226
607,0.100324
608,0.097778
609,0.087075
610,0.075307
611,0.063700
612,0.044646
613,0.021088
614,0.007085
615,0.005942
616,0.005942
617,0.005942
618,0.005942
619,0.005942
620,0.005942
621,0.005942
622,0.005942
623,0.005942
624,0.005942
625,0.005616
626,0.000205
627,-0.003740
628,-0.003917
629,-0.003917
630,-0.003917
631,-0.003917
632,-0.003917
633,-0.003917
634,-0.003917
635,-0.003917
636,-0.003917
637,-0.003917
638,-0.003917
639,-0.003917
640,-0.003917
641,-0.003917
642,-0.003917
643,-0.003917
644,-0.003917
645,-0.003917
646,-0.003917
647,-0.003917
648,-0.003917
649,-0.003917
650,-0.003917
651,0.015903
652,0.030219
653,0.030610
654,0.030610
655,0.029085
656,0.023306
657,0.015875
658,0.011679
659,0.011616
660,0.013312
661,0.020561
662,0.021481
663,0.021481
664,0.037824
665,0.053381
666,0.059524
667,0.059957
668,0.065934
669,0.070973
670,0.071159
671,0.071159
672,0.072739
673,0.078170
674,0.078952
675,0.078952
676,0.078952
677,0.078952
678,0.078510
679,0.074006
680,0.072379
681,0.072379
682,0.072379
683,0.072379
684,0.072379
685,0.072379
686,0.072379
687,0.082811
688,0.084068
689,0.084068
690,0.084068
691,0.076972
692,0.050948
693,0.040258
694,0.030578
695,0.024960
696,0.024877
697,0.024877
698,0.024877
699,0.024877
700,0.024877
701,0.024877
702,0.024877
703,0.024877
704,0.018945
705,0.002281
706,-0.006557
707,-0.013434
708,-0.014577
709,-0.014577
710,-0.014577
711,-0.014577
712,-0.014577
713,-0.014577
714,-0.014577
715,-0.014577
716,-0.014577
717,-0.014577
718,-0.014577
719,-0.014577
720,-0.014577
721,-0.014577
722,-0.014577
723,-0.030680
724,-0.042795
725,-0.050582
726,-0.051112
727,-0.057536
728,-0.062062
729,-0.062212
730,-0.062212
731,-0.053554
732,-0.026861
733,-0.025219
734,-0.025219
735,-0.025219
736,-0.025219
737,-0.025219
738,-0.025219
739,-0.025219
740,-0.025219
741,-0.023128
742,-0.016261
743,-0.009642
744,-0.005587
745,-0.005489
746,-0.005489
747,-0.005489
748,-0.005489
749,-0.005489
750,0.003343
751,0.014525
752,0.021321
753,0.029614
754,0.034273
755,0.038678
756,0.043083
757,0.047488
758,0.051894
759,0.053661
760,0.053702
761,0.053702
762,0.053702
763,0.053702
764,0.053702
765,0.053702
766,0.053702
767,0.053702
768,0.053702
769,0.053702
770,0.053702
771,0.053702
772,0.053702
773,0.053702
774,0.053702
775,0.053702
776,0.053702
777,0.062712
778,0.063567
779,0.063567
780,0.063567
781,0.067479
782,0.073292
783,0.073432
784,0.086977
785,0.088229
786,0.088229
787,0.088229
788,0.091593
789,0.097860
790,0.098094
791,0.098094
792,0.098094
793,0.098094
794,0.098094
795,0.098094
796,0.098094
797,0.098094
798,0.098094
799,0.098094
800,0.098094
801,0.098094
802,0.098094
803,0.098094
804,0.098094
805,0.098094
806,0.098094
807,0.098094
808,0.098094
809,0.098094
810,0.098094
811,0.098094
812,0.098094
813,0.098094
814,0.098094
815,0.076991
816,0.063826
817,0.063567
818,0.063567
819,0.063567
820,0.063567
821,0.063567
822,0.063567
823,0.063567
824,0.063567
825,0.063567
826,0.063567
827,0.063567
828,0.063567
829,0.063567
830,0.063567
831,0.063567
832,0.063567
833,0.063567
834,0.063567
835,0.063567
836,0.063567
837,0.071967
838,0.096923
839,0.098094
840,0.098094
841,0.098094
842,0.098094
843,0.098094
844,0.098094
845,0.098094
846,0.098094
847,0.098094
848,0.098094
849,0.098094
850,0.098094
851,0.098094
852,0.078094
853,0.067512
854,0.067411
855,0.067411
856,0.067411
857,0.067411
858,0.067411
859,0.067411
860,0.067411
861,0.067411
862,0.067411
863,0.067411
864,0.067411
865,0.069404
866,0.080975
867,0.087046
868,0.096151
869,0.103889
870,0.110522
871,0.111187
872,0.111187
873,0.111187
874,0.111187
875,0.111187
876,0.111187
877,0.111187
878,0.111187
879,0.111187
880,0.111187
881,0.111187
882,0.111187
883,0.111187
884,0.106441
885,0.103436
886,0.103394
887,0.103394
888,0.103394
889,0.092282
890,0.091705
891,0.091705
892,0.091705
893,0.089780
894,0.079064
895,0.072759
896,0.072711
897,0.072711
898,0.067513
899,0.061199
900,0.061022
901,0.061022
902,0.061022
903,0.061022
904,0.061022
905,0.061022
906,0.061022
907,0.061022
908,0.061022
909,0.061022
910,0.061022
911,0.061022
912,0.061022
913,0.061022
914,0.061022
915,0.061022
916,0.061022
917,0.061022
918,0.061022
919,0.061022
920,0.061022
921,0.061022
922,0.061022
923,0.047345
924,0.042664
925,0.042592
926,0.042592
927,0.042592
928,0.026937
929,0.018622
930,0.016706
931,0.011266
932,0.011147
933,0.011147
934,0.011147
935,0.011147
936,0.011147
937,0.011147
938,0.011147
939,0.011147
940,0.011147
941,0.011147
942,0.011147
943,0.011147
944,0.011147
945,0.011147
946,0.011147
947,0.011147
948,0.011147
949,0.011147
950,0.016597
951,0.033842
952,0.035193
953,0.035193
954,0.035193
955,0.035193
956,0.035193
957,0.035193
958,0.035193
959,0.035193
960,0.035193
961,0.035193
962,0.035193
963,0.035193
964,0.035193
965,0.035193
966,0.035193
967,0.035193
968,0.035193
969,0.035193
970,0.037819
971,0.061188
972,0.061484
973,0.061484
974,0.061484
975,0.061484
976,0.061484
977,0.061484
978,0.061788
979,0.063906
980,0.066340
981,0.068047
982,0.068057
983,0.068057
984,0.068057
985,0.068057
986,0.044177
987,0.044011
988,0.044011
989,0.044011
990,0.044011
991,0.044011
992,0.044011
993,0.044011
994,0.044011
995,0.037790
996,0.021837
997,0.011147
998,0.003578
999,-0.000387
1000,-0.009705
1001,-0.010253
1002,-0.010253
1003,-0.010253
1004,-0.010253
1005,-0.010253
1006,-0.010253
1007,-0.010253
1008,-0.010253
1009,-0.010191
1010,0.012206
1011,0.024275
1012,0.024275
1013,0.024275
1014,0.024275
1015,0.024275
1016,0.024308
1017,0.031029
1018,0.034140
1019,0.034172
1020,0.040539
1021,0.049853
1022,0.063729
1023,0.063729
1024,0.063729
1025,0.063729
1026,0.063729
1027,0.063729
1028,0.063729
1029,0.063729
1030,0.063809
1031,0.073129
1032,0.082197
1033,0.085100
1034,0.085251
1035,0.094348
1036,0.094348
1037,0.094348
1038,0.094348
1039,0.094348
1040,0.094348
1041,0.094348
1042,0.094388
1043,0.100270
1044,0.104219
1045,0.106272
1046,0.110637
1047,0.110780
1048,0.113240
1049,0.122046
1050,0.127238
1051,0.129205
1052,0.130088
1053,0.130088
1054,0.130088
1055,0.130088
